map_id,anchor_id,bbox,network_type,status,attempts,last_error,last_attempt_at,raw_graphml_path,raw_geojson_path,cache_hit,notes
OSM_dieselnet_amherst_offset_e_1500m_1000m_1884,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:57:45.498840+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_1500m_1500m_0537,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-17T16:25:04.155609+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_1500m_1500m_0537.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_1500m_1500m_1127,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T10:21:03.490888+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_1500m_1500m_1127.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_1500m_1500m_1746,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:45:30.289519+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_1500m_200m_0385,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-17T16:05:58.674746+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_1500m_200m_0385.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_1500m_200m_0982,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T10:03:38.880195+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_1500m_200m_0982.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_1500m_200m_1567,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:33:15.825357+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_1500m_500m_0249,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-17T15:43:39.928864+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_1500m_500m_0249.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_1500m_500m_0833,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T09:33:21.341876+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_1500m_500m_0833.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_1500m_500m_1432,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:21:01.647320+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_2500m_1000m_0308,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:54:08.566288+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_1000m_0308.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_1000m_0896,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:52:52.623609+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_1000m_0896.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_1000m_1491,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:25:56.259547+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_2500m_1500m_0161,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:37:51.284214+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_1500m_0161.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_1500m_0741,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:47:53.913431+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_1500m_0741.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_1500m_1339,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:13:41.469029+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_2500m_1500m_1936,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:02:40.324301+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_2500m_200m_0028,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-16T19:18:12.832813+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_200m_0028.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_200m_0599,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:31:06.681155+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_200m_0599.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_200m_1193,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:27:31.406735+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_200m_1193.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_200m_1799,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:50:26.166773+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_2500m_500m_0449,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:13:47.120443+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_500m_0449.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_500m_1036,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:10:09.927824+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_2500m_500m_1036.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_2500m_500m_1651,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:38:10.574423+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_5000m_1000m_0507,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-17T16:21:23.898181+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_1000m_0507.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_1000m_1095,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-20T10:18:14.356077+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_1000m_1095.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_1000m_1717,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 5000, ""width_m"": 5000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:43:00.171505+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_5000m_1500m_0356,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-17T16:03:03.795861+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_1500m_0356.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_1500m_0951,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-20T10:00:47.971825+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_1500m_0951.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_1500m_1540,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 5000, ""width_m"": 5000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:30:45.710238+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_5000m_200m_0223,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-17T15:41:28.023751+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_200m_0223.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_200m_0801,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-20T09:30:29.051304+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_200m_0801.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_200m_1403,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 5000, ""width_m"": 5000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:18:31.521067+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_5000m_200m_1995,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 5000, ""width_m"": 5000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:07:29.730417+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_5000m_500m_0083,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-16T19:35:59.374179+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_500m_0083.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_500m_0660,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 5000, ""width_m"": 5000}",drive,DOWNLOADED,1,,2026-06-17T16:38:31.717711+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_5000m_500m_0660.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_5000m_500m_1257,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 5000, ""width_m"": 5000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:06:16.683841+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_5000m_500m_1857,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 5000, ""width_m"": 5000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:55:15.385667+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_500m_1000m_0279,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-17T15:50:49.965341+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_1000m_0279.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_1000m_0871,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-20T09:50:01.404998+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_1000m_0871.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_1000m_1460,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.512839, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:23:26.169818+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_500m_1500m_0137,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-17T15:34:13.987878+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_1500m_0137.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_1500m_0713,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-17T16:44:19.605009+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_1500m_0713.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_1500m_1306,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:11:11.359995+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_500m_1500m_1905,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.506759, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:00:10.211361+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_500m_200m_0001,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-16T19:14:29.952625+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_200m_0001.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_200m_0566,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-17T16:27:50.560861+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_200m_0566.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_200m_1159,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-20T10:24:37.086900+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_200m_1159.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_200m_1774,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.522568, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:47:56.075510+00:00,,,false,UNKNOWN
OSM_dieselnet_amherst_offset_e_500m_500m_0423,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-17T16:09:49.957477+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_500m_0423.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_500m_1009,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-20T10:07:19.295211+00:00,osm_cache/OSM_dieselnet_amherst_offset_e_500m_500m_1009.graphml,,true,cache_hit
OSM_dieselnet_amherst_offset_e_500m_500m_1609,dieselnet_amherst,"{""center_lat"": 42.38, ""center_lon"": -72.51892, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:35:40.468502+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_0056,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-16T19:28:09.324775+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0056.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0162,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,0,"osm_download: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",,batch_0200/raw_osm/OSM_helsinki_archipelago_offset_s_1000m_1000m_0162.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0280,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T15:51:01.097139+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0280.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0387,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:06:09.848662+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0387.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0508,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:21:35.057705+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0508.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0633,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:34:15.627323+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0633.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0742,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:48:05.028710+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0742.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0872,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-20T09:50:12.271746+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0872.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_0984,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-20T10:03:49.714182+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_0984.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_1096,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-20T10:18:25.195363+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1000m_1096.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1000m_1225,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:03:56.687416+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_1341,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:13:51.475398+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_1462,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:23:36.178867+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_1569,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:33:25.831238+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_1719,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:43:10.189697+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_1823,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:53:00.748799+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1000m_1937,helsinki_archipelago,"{""center_lat"": 60.151017, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:02:50.332633+00:00,,,false,UNKNOWN
OSM_helsinki_archipelago_offset_s_1000m_1500m_0085,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-16T19:37:16.424876+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1500m_0085.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1500m_0193,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,0,"osm_download: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))",,batch_0200/raw_osm/OSM_helsinki_archipelago_offset_s_1000m_1500m_0193.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1500m_0309,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T15:54:46.219180+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1500m_0309.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1500m_0426,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:10:00.599069+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1500m_0426.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1500m_0538,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:25:14.791819+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1500m_0538.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1500m_0661,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:38:42.175186+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1500m_0661.graphml,,true,cache_hit
OSM_helsinki_archipelago_offset_s_1000m_1500m_0776,helsinki_archipelago,"{""center_lat"": 60.146525, ""center_lon"": 24.92, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:51:19.940905+00:00,osm_cache/OSM_helsinki_archipelago_offset_s_1000m_1500m_0776.graphml,,true,cache_hit
