map_id,batch_target,source_type,anchor_id,anchor_label,archetype,generator_type,wkt_dir,roads_wkt,preview_png,metadata_json,world_size_x,world_size_y,crs,network_type,bbox_or_params,seed,generation_status,generation_notes
SYN_clustered_communities_haggle_contacts_only_1811,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1811,batch_2000/wkt/map_1811/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1811.png,batch_2000/wkt/map_1811/metadata.json,296,295,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":0,""inter_gap_m"":200,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",4261753263,OK,
SYN_clustered_communities_haggle_contacts_only_1836,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1836,batch_2000/wkt/map_1836/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1836.png,batch_2000/wkt/map_1836/metadata.json,293,294,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":1,""inter_gap_m"":200,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",3899152612,OK,
SYN_clustered_communities_haggle_contacts_only_1863,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1863,batch_2000/wkt/map_1863/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1863.png,batch_2000/wkt/map_1863/metadata.json,295,294,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":2,""inter_gap_m"":200,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",1698497870,OK,
SYN_clustered_communities_haggle_contacts_only_1891,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1891,batch_2000/wkt/map_1891/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1891.png,batch_2000/wkt/map_1891/metadata.json,298,297,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":3,""inter_gap_m"":200,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",414505725,OK,
SYN_clustered_communities_haggle_contacts_only_1923,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1923,batch_2000/wkt/map_1923/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1923.png,batch_2000/wkt/map_1923/metadata.json,409,414,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":0,""inter_gap_m"":300,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",288871212,OK,
SYN_clustered_communities_haggle_contacts_only_1951,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1951,batch_2000/wkt/map_1951/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1951.png,batch_2000/wkt/map_1951/metadata.json,420,421,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":1,""inter_gap_m"":300,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",488075495,OK,
SYN_clustered_communities_haggle_contacts_only_1976,2000,trace_reference_synthetic,haggle_contacts_only,Haggle (contacts only),clustered_communities,clustered_communities,batch_2000/wkt/map_1976,batch_2000/wkt/map_1976/roads.wkt,previews/SYN_clustered_communities_haggle_contacts_only_1976.png,batch_2000/wkt/map_1976/metadata.json,413,414,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""inter_bridge_count"":2,""inter_gap_m"":300,""intra_density"":0.7,""n_clusters"":4,""nodes_per_cluster"":8}",3825852827,OK,
SYN_conference_event_compact_infocom_2006_trace_0011,100,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0100/wkt/map_0011,batch_0100/wkt/map_0011/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0011.png,batch_0100/wkt/map_0011/metadata.json,200,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",602053292,OK,
SYN_conference_event_compact_infocom_2006_trace_0064,100,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0100/wkt/map_0064,batch_0100/wkt/map_0064/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0064.png,batch_0100/wkt/map_0064/metadata.json,200,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",3756223596,OK,
SYN_conference_event_compact_infocom_2006_trace_0125,200,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0200/wkt/map_0125,batch_0200/wkt/map_0125/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0125.png,batch_0200/wkt/map_0125/metadata.json,290,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":3,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",1926446981,OK,
SYN_conference_event_compact_infocom_2006_trace_0182,200,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0200/wkt/map_0182,batch_0200/wkt/map_0182/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0182.png,batch_0200/wkt/map_0182/metadata.json,380,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":4,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",2232383800,OK,
SYN_conference_event_compact_infocom_2006_trace_0236,400,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0400/wkt/map_0236,batch_0400/wkt/map_0236/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0236.png,batch_0400/wkt/map_0236/metadata.json,380,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":4,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",4175115883,OK,
SYN_conference_event_compact_infocom_2006_trace_0289,400,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0400/wkt/map_0289,batch_0400/wkt/map_0289/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0289.png,batch_0400/wkt/map_0289/metadata.json,470,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":5,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",2090268157,OK,
SYN_conference_event_compact_infocom_2006_trace_0353,400,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0400/wkt/map_0353,batch_0400/wkt/map_0353/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0353.png,batch_0400/wkt/map_0353/metadata.json,220,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":50,""room_spacing_m"":15,""rooms_per_hall"":4}",1197344038,OK,
SYN_conference_event_compact_infocom_2006_trace_0402,600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0600/wkt/map_0402,batch_0600/wkt/map_0402/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0402.png,batch_0600/wkt/map_0402/metadata.json,220,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":50,""room_spacing_m"":15,""rooms_per_hall"":4}",3235601441,OK,
SYN_conference_event_compact_infocom_2006_trace_0453,600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0600/wkt/map_0453,batch_0600/wkt/map_0453/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0453.png,batch_0600/wkt/map_0453/metadata.json,330,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":3,""inter_hall_gap_m"":50,""room_spacing_m"":15,""rooms_per_hall"":4}",2311090661,OK,
SYN_conference_event_compact_infocom_2006_trace_0516,600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0600/wkt/map_0516,batch_0600/wkt/map_0516/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0516.png,batch_0600/wkt/map_0516/metadata.json,440,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":4,""inter_hall_gap_m"":50,""room_spacing_m"":15,""rooms_per_hall"":4}",3455747495,OK,
SYN_conference_event_compact_infocom_2006_trace_0559,600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0600/wkt/map_0559,batch_0600/wkt/map_0559/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0559.png,batch_0600/wkt/map_0559/metadata.json,440,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":4,""inter_hall_gap_m"":50,""room_spacing_m"":15,""rooms_per_hall"":4}",2404339870,OK,
SYN_conference_event_compact_infocom_2006_trace_0609,800,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0800/wkt/map_0609,batch_0800/wkt/map_0609/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0609.png,batch_0800/wkt/map_0609/metadata.json,550,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":5,""inter_hall_gap_m"":50,""room_spacing_m"":15,""rooms_per_hall"":4}",3762875473,OK,
SYN_conference_event_compact_infocom_2006_trace_0663,800,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0800/wkt/map_0663,batch_0800/wkt/map_0663/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0663.png,batch_0800/wkt/map_0663/metadata.json,250,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":80,""room_spacing_m"":15,""rooms_per_hall"":4}",821035776,OK,
SYN_conference_event_compact_infocom_2006_trace_0722,800,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0800/wkt/map_0722,batch_0800/wkt/map_0722/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0722.png,batch_0800/wkt/map_0722/metadata.json,250,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":80,""room_spacing_m"":15,""rooms_per_hall"":4}",2086703880,OK,
SYN_conference_event_compact_infocom_2006_trace_0773,800,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_0800/wkt/map_0773,batch_0800/wkt/map_0773/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0773.png,batch_0800/wkt/map_0773/metadata.json,390,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":3,""inter_hall_gap_m"":80,""room_spacing_m"":15,""rooms_per_hall"":4}",1883520875,OK,
SYN_conference_event_compact_infocom_2006_trace_0825,1000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1000/wkt/map_0825,batch_1000/wkt/map_0825/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0825.png,batch_1000/wkt/map_0825/metadata.json,530,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":4,""inter_hall_gap_m"":80,""room_spacing_m"":15,""rooms_per_hall"":4}",4169309655,OK,
SYN_conference_event_compact_infocom_2006_trace_0870,1000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1000/wkt/map_0870,batch_1000/wkt/map_0870/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0870.png,batch_1000/wkt/map_0870/metadata.json,530,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":4,""inter_hall_gap_m"":80,""room_spacing_m"":15,""rooms_per_hall"":4}",2684854126,OK,
SYN_conference_event_compact_infocom_2006_trace_0937,1000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1000/wkt/map_0937,batch_1000/wkt/map_0937/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0937.png,batch_1000/wkt/map_0937/metadata.json,670,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":5,""inter_hall_gap_m"":80,""room_spacing_m"":15,""rooms_per_hall"":4}",3250092437,OK,
SYN_conference_event_compact_infocom_2006_trace_0983,1000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1000/wkt/map_0983,batch_1000/wkt/map_0983/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_0983.png,batch_1000/wkt/map_0983/metadata.json,240,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":20,""rooms_per_hall"":4}",3448273940,OK,
SYN_conference_event_compact_infocom_2006_trace_1040,1200,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1200/wkt/map_1040,batch_1200/wkt/map_1040/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1040.png,batch_1200/wkt/map_1040/metadata.json,240,80,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":20,""rooms_per_hall"":4}",1966943725,OK,
SYN_conference_event_compact_infocom_2006_trace_1092,1200,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1200/wkt/map_1092,batch_1200/wkt/map_1092/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1092.png,batch_1200/wkt/map_1092/metadata.json,350,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":3,""inter_hall_gap_m"":30,""room_spacing_m"":20,""rooms_per_hall"":4}",3890442513,OK,
SYN_conference_event_compact_infocom_2006_trace_1141,1200,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1200/wkt/map_1141,batch_1200/wkt/map_1141/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1141.png,batch_1200/wkt/map_1141/metadata.json,460,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":4,""inter_hall_gap_m"":30,""room_spacing_m"":20,""rooms_per_hall"":4}",3382507919,OK,
SYN_conference_event_compact_infocom_2006_trace_1189,1200,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1200/wkt/map_1189,batch_1200/wkt/map_1189/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1189.png,batch_1200/wkt/map_1189/metadata.json,460,80,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":4,""inter_hall_gap_m"":30,""room_spacing_m"":20,""rooms_per_hall"":4}",1294936557,OK,
SYN_conference_event_compact_infocom_2006_trace_1235,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1235,batch_1600/wkt/map_1235/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1235.png,batch_1600/wkt/map_1235/metadata.json,570,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":5,""inter_hall_gap_m"":30,""room_spacing_m"":20,""rooms_per_hall"":4}",2846477485,OK,
SYN_conference_event_compact_infocom_2006_trace_1301,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1301,batch_1600/wkt/map_1301/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1301.png,batch_1600/wkt/map_1301/metadata.json,260,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":50,""room_spacing_m"":20,""rooms_per_hall"":4}",513293278,OK,
SYN_conference_event_compact_infocom_2006_trace_1348,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1348,batch_1600/wkt/map_1348/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1348.png,batch_1600/wkt/map_1348/metadata.json,260,80,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":50,""room_spacing_m"":20,""rooms_per_hall"":4}",3382249783,OK,
SYN_conference_event_compact_infocom_2006_trace_1396,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1396,batch_1600/wkt/map_1396/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1396.png,batch_1600/wkt/map_1396/metadata.json,390,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":3,""inter_hall_gap_m"":50,""room_spacing_m"":20,""rooms_per_hall"":4}",360382635,OK,
SYN_conference_event_compact_infocom_2006_trace_1455,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1455,batch_1600/wkt/map_1455/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1455.png,batch_1600/wkt/map_1455/metadata.json,520,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":4,""inter_hall_gap_m"":50,""room_spacing_m"":20,""rooms_per_hall"":4}",686441372,OK,
SYN_conference_event_compact_infocom_2006_trace_1507,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1507,batch_1600/wkt/map_1507/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1507.png,batch_1600/wkt/map_1507/metadata.json,520,80,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":4,""inter_hall_gap_m"":50,""room_spacing_m"":20,""rooms_per_hall"":4}",3951704207,OK,
SYN_conference_event_compact_infocom_2006_trace_1570,1600,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_1600/wkt/map_1570,batch_1600/wkt/map_1570/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1570.png,batch_1600/wkt/map_1570/metadata.json,650,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":5,""inter_hall_gap_m"":50,""room_spacing_m"":20,""rooms_per_hall"":4}",390391668,OK,
SYN_conference_event_compact_infocom_2006_trace_1610,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1610,batch_2000/wkt/map_1610/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1610.png,batch_2000/wkt/map_1610/metadata.json,290,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":80,""room_spacing_m"":20,""rooms_per_hall"":4}",3558145940,OK,
SYN_conference_event_compact_infocom_2006_trace_1650,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1650,batch_2000/wkt/map_1650/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1650.png,batch_2000/wkt/map_1650/metadata.json,290,80,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":80,""room_spacing_m"":20,""rooms_per_hall"":4}",2865164251,OK,
SYN_conference_event_compact_infocom_2006_trace_1697,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1697,batch_2000/wkt/map_1697/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1697.png,batch_2000/wkt/map_1697/metadata.json,450,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":3,""inter_hall_gap_m"":80,""room_spacing_m"":20,""rooms_per_hall"":4}",4220814791,OK,
SYN_conference_event_compact_infocom_2006_trace_1751,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1751,batch_2000/wkt/map_1751/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1751.png,batch_2000/wkt/map_1751/metadata.json,610,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":4,""inter_hall_gap_m"":80,""room_spacing_m"":20,""rooms_per_hall"":4}",3958708452,OK,
SYN_conference_event_compact_infocom_2006_trace_1815,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1815,batch_2000/wkt/map_1815/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1815.png,batch_2000/wkt/map_1815/metadata.json,610,80,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":4,""inter_hall_gap_m"":80,""room_spacing_m"":20,""rooms_per_hall"":4}",2994211393,OK,
SYN_conference_event_compact_infocom_2006_trace_1866,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1866,batch_2000/wkt/map_1866/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1866.png,batch_2000/wkt/map_1866/metadata.json,770,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":5,""inter_hall_gap_m"":80,""room_spacing_m"":20,""rooms_per_hall"":4}",3736600584,OK,
SYN_conference_event_compact_infocom_2006_trace_1924,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1924,batch_2000/wkt/map_1924/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1924.png,batch_2000/wkt/map_1924/metadata.json,280,79,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":25,""rooms_per_hall"":4}",4093101397,OK,
SYN_conference_event_compact_infocom_2006_trace_1977,2000,trace_reference_synthetic,infocom_2006_trace,INFOCOM 2006 contact trace,conference_event_compact,conference_event_compact,batch_2000/wkt/map_1977,batch_2000/wkt/map_1977/roads.wkt,previews/SYN_conference_event_compact_infocom_2006_trace_1977.png,batch_2000/wkt/map_1977/metadata.json,280,83,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":25,""rooms_per_hall"":4}",3165642278,OK,
SYN_conference_event_compact_infocom_event_compact_0040,100,trace_reference_synthetic,infocom_event_compact,INFOCOM-style conference event (Info5),conference_event_compact,conference_event_compact,batch_0100/wkt/map_0040,batch_0100/wkt/map_0040/roads.wkt,previews/SYN_conference_event_compact_infocom_event_compact_0040.png,batch_0100/wkt/map_0040/metadata.json,200,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":12,""hall_count"":2,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",244020572,OK,
SYN_conference_event_compact_infocom_event_compact_0096,100,trace_reference_synthetic,infocom_event_compact,INFOCOM-style conference event (Info5),conference_event_compact,conference_event_compact,batch_0100/wkt/map_0096,batch_0100/wkt/map_0096/roads.wkt,previews/SYN_conference_event_compact_infocom_event_compact_0096.png,batch_0100/wkt/map_0096/metadata.json,290,72,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":8,""hall_count"":3,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",1677262135,OK,
SYN_conference_event_compact_infocom_event_compact_0157,200,trace_reference_synthetic,infocom_event_compact,INFOCOM-style conference event (Info5),conference_event_compact,conference_event_compact,batch_0200/wkt/map_0157,batch_0200/wkt/map_0157/roads.wkt,previews/SYN_conference_event_compact_infocom_event_compact_0157.png,batch_0200/wkt/map_0157/metadata.json,290,76,local,synthetic,"{""_allow_partitioned"":true,""_topology_flags"":[""multi_component_allowed""],""corridor_width_m"":16,""hall_count"":3,""inter_hall_gap_m"":30,""room_spacing_m"":15,""rooms_per_hall"":4}",3580352621,OK,
