scenario,family,scenario_base,tp,settings_path,scenario_end_time,world_x,world_y,map_file,map_dataset,router,simulate_connections,wkt_paths,nrof_host_groups,movement_models,n_hosts,hosts_per_group,speed,wait_time,buffer_size,msg_ttl,transmit_range,transmit_speed,route_files,active_times,wdm_params,events_nrof,events_summary
C2_ExamDay_LongStays__TP09_Bimodal,02_campus,C2_ExamDay_LongStays,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C2_ExamDay_LongStays__TP09_Bimodal.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,48,48,"0.2, 0.5","600, 1800",48M,7200,,,,,,2,"E1:hosts=0, 48|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 48|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
C2_ExamDay_LongStays__TP10_Storm,02_campus,C2_ExamDay_LongStays,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C2_ExamDay_LongStays__TP10_Storm.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,48,48,"0.2, 0.5","600, 1800",48M,60,,,,,,1,"E1:hosts=0, 48|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
C2_ExamDay_LongStays__TP11_ManyToOne,02_campus,C2_ExamDay_LongStays,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C2_ExamDay_LongStays__TP11_ManyToOne.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,48,48,"0.2, 0.5","600, 1800",48M,7200,,,,,,1,"E1:hosts=1, 48|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C2_ExamDay_LongStays__TP12_GroupToGroup,02_campus,C2_ExamDay_LongStays,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C2_ExamDay_LongStays__TP12_GroupToGroup.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,48,48,"0.2, 0.5","600, 1800",48M,7200,,,,,,1,"E1:hosts=0, 24|tohosts=24, 48|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C3_Hackathon_24h__TP01_Baseline,02_campus,C3_Hackathon_24h,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP01_Baseline.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=0, 40|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C3_Hackathon_24h__TP02_LowLoad,02_campus,C3_Hackathon_24h,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP02_LowLoad.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,21600,,,,,,1,"E1:hosts=0, 40|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
C3_Hackathon_24h__TP03_ManySmall,02_campus,C3_Hackathon_24h,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP03_ManySmall.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=0, 40|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
C3_Hackathon_24h__TP04_FewLarge,02_campus,C3_Hackathon_24h,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP04_FewLarge.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,14400,,,,,,1,"E1:hosts=0, 40|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
C3_Hackathon_24h__TP05_CriticalTTL,02_campus,C3_Hackathon_24h,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP05_CriticalTTL.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,5,,,,,,1,"E1:hosts=0, 40|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
C3_Hackathon_24h__TP06_OneToMany,02_campus,C3_Hackathon_24h,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP06_OneToMany.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 40|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C3_Hackathon_24h__TP07_BurstWindow,02_campus,C3_Hackathon_24h,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP07_BurstWindow.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=0, 40|interval=5, 15|size=50k, 150k|time=17280, 24192|class=MessageEventGenerator"
C3_Hackathon_24h__TP08_HubTarget,02_campus,C3_Hackathon_24h,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP08_HubTarget.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=5, 40|tohosts=0, 5|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
C3_Hackathon_24h__TP09_Bimodal,02_campus,C3_Hackathon_24h,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP09_Bimodal.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,2,"E1:hosts=0, 40|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 40|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
C3_Hackathon_24h__TP10_Storm,02_campus,C3_Hackathon_24h,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP10_Storm.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,60,,,,,,1,"E1:hosts=0, 40|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
C3_Hackathon_24h__TP11_ManyToOne,02_campus,C3_Hackathon_24h,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP11_ManyToOne.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=1, 40|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C3_Hackathon_24h__TP12_GroupToGroup,02_campus,C3_Hackathon_24h,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C3_Hackathon_24h__TP12_GroupToGroup.settings,86400,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.1, 0.4","1200, 3600",46M,7200,,,,,,1,"E1:hosts=0, 20|tohosts=20, 40|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP01_Baseline,02_campus,C4_CampusEvent_IngressEgress,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP01_Baseline.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=0, 80|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP02_LowLoad,02_campus,C4_CampusEvent_IngressEgress,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP02_LowLoad.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,21600,,,,,,1,"E1:hosts=0, 80|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP03_ManySmall,02_campus,C4_CampusEvent_IngressEgress,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP03_ManySmall.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=0, 80|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP04_FewLarge,02_campus,C4_CampusEvent_IngressEgress,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP04_FewLarge.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,14400,,,,,,1,"E1:hosts=0, 80|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP05_CriticalTTL,02_campus,C4_CampusEvent_IngressEgress,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP05_CriticalTTL.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,5,,,,,,1,"E1:hosts=0, 80|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP06_OneToMany,02_campus,C4_CampusEvent_IngressEgress,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP06_OneToMany.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 80|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP07_BurstWindow,02_campus,C4_CampusEvent_IngressEgress,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP07_BurstWindow.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=0, 80|interval=5, 15|size=50k, 150k|time=2160, 3024|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP08_HubTarget,02_campus,C4_CampusEvent_IngressEgress,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP08_HubTarget.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=10, 80|tohosts=0, 10|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP09_Bimodal,02_campus,C4_CampusEvent_IngressEgress,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP09_Bimodal.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,2,"E1:hosts=0, 80|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 80|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP10_Storm,02_campus,C4_CampusEvent_IngressEgress,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP10_Storm.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,60,,,,,,1,"E1:hosts=0, 80|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP11_ManyToOne,02_campus,C4_CampusEvent_IngressEgress,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP11_ManyToOne.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=1, 80|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C4_CampusEvent_IngressEgress__TP12_GroupToGroup,02_campus,C4_CampusEvent_IngressEgress,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C4_CampusEvent_IngressEgress__TP12_GroupToGroup.settings,10800,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"0.5, 1.2","30, 180",43M,7200,,,,,,1,"E1:hosts=0, 40|tohosts=40, 80|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C5_Library_Quiet__TP01_Baseline,02_campus,C5_Library_Quiet,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP01_Baseline.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=0, 42|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C5_Library_Quiet__TP02_LowLoad,02_campus,C5_Library_Quiet,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP02_LowLoad.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,21600,,,,,,1,"E1:hosts=0, 42|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
C5_Library_Quiet__TP03_ManySmall,02_campus,C5_Library_Quiet,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP03_ManySmall.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=0, 42|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
C5_Library_Quiet__TP04_FewLarge,02_campus,C5_Library_Quiet,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP04_FewLarge.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,14400,,,,,,1,"E1:hosts=0, 42|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
C5_Library_Quiet__TP05_CriticalTTL,02_campus,C5_Library_Quiet,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP05_CriticalTTL.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,5,,,,,,1,"E1:hosts=0, 42|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
C5_Library_Quiet__TP06_OneToMany,02_campus,C5_Library_Quiet,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP06_OneToMany.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 42|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C5_Library_Quiet__TP07_BurstWindow,02_campus,C5_Library_Quiet,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP07_BurstWindow.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=0, 42|interval=5, 15|size=50k, 150k|time=8640, 12096|class=MessageEventGenerator"
C5_Library_Quiet__TP08_HubTarget,02_campus,C5_Library_Quiet,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP08_HubTarget.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=5, 42|tohosts=0, 5|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
C5_Library_Quiet__TP09_Bimodal,02_campus,C5_Library_Quiet,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP09_Bimodal.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,2,"E1:hosts=0, 42|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 42|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
C5_Library_Quiet__TP10_Storm,02_campus,C5_Library_Quiet,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP10_Storm.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,60,,,,,,1,"E1:hosts=0, 42|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
C5_Library_Quiet__TP11_ManyToOne,02_campus,C5_Library_Quiet,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP11_ManyToOne.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=1, 42|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C5_Library_Quiet__TP12_GroupToGroup,02_campus,C5_Library_Quiet,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C5_Library_Quiet__TP12_GroupToGroup.settings,43200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,42,42,"0.05, 0.2","900, 2400",54M,7200,,,,,,1,"E1:hosts=0, 21|tohosts=21, 42|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP01_Baseline,02_campus,C6_EmergencyDrill_Evacuation,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP01_Baseline.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,1,"E1:hosts=0, 80|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP02_LowLoad,02_campus,C6_EmergencyDrill_Evacuation,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP02_LowLoad.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,21600,,,,,,1,"E1:hosts=0, 80|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP03_ManySmall,02_campus,C6_EmergencyDrill_Evacuation,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP03_ManySmall.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,1,"E1:hosts=0, 80|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP04_FewLarge,02_campus,C6_EmergencyDrill_Evacuation,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP04_FewLarge.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,14400,,,,,,1,"E1:hosts=0, 80|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP05_CriticalTTL,02_campus,C6_EmergencyDrill_Evacuation,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP05_CriticalTTL.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,5,,,,,,1,"E1:hosts=0, 80|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP06_OneToMany,02_campus,C6_EmergencyDrill_Evacuation,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP06_OneToMany.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 80|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP07_BurstWindow,02_campus,C6_EmergencyDrill_Evacuation,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP07_BurstWindow.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,1,"E1:hosts=0, 80|interval=5, 15|size=50k, 150k|time=1440, 2016|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP08_HubTarget,02_campus,C6_EmergencyDrill_Evacuation,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP08_HubTarget.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,1,"E1:hosts=10, 80|tohosts=0, 10|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP09_Bimodal,02_campus,C6_EmergencyDrill_Evacuation,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP09_Bimodal.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,2,"E1:hosts=0, 80|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 80|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP10_Storm,02_campus,C6_EmergencyDrill_Evacuation,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP10_Storm.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,60,,,,,,1,"E1:hosts=0, 80|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
C6_EmergencyDrill_Evacuation__TP11_ManyToOne,02_campus,C6_EmergencyDrill_Evacuation,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/02_campus/C6_EmergencyDrill_Evacuation__TP11_ManyToOne.settings,7200,1148,1036,data/KumpulaCampus/roads.wkt,,EpidemicRouter,true,data/KumpulaCampus/roads.wkt,1,G1:ShortestPathMapBasedMovement,80,80,"2.0, 4.0","0, 10",50M,7200,,,,,,1,"E1:hosts=1, 80|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
