scenario,delivery_ratio,latency_mean,overhead_ratio,drop_ratio
D4_MedicalTriage_TwoClasses__TP10_Storm,-0.8660521949989726,-1.1839581160698438,-0.14962312902584143,-0.17980589714718456
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,-0.46211266476726987,0.8832970148956514,-0.1775227900002646,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,-0.5601665876731186,1.5513985080830268,-0.13444171221040183,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP01_Baseline,-0.8426045177823565,-1.2768535282220583,-0.184965582696299,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP02_LowLoad,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP03_ManySmall,-0.869249605528511,-1.3296952445340078,-0.1524878991071382,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP04_FewLarge,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP05_CriticalTTL,-0.8720917482214341,-1.3772293859365918,-0.17948141965711575,-0.1802289997892804
D5_UAVMule_FastRoute_HelsinkiMedium__TP06_OneToMany,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.18820131846396976
D5_UAVMule_FastRoute_HelsinkiMedium__TP07_BurstWindow,-0.8770654979340498,-1.3291080386867347,-0.10975420387321456,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP08_HubTarget,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP09_Bimodal,-0.8561046955737415,-1.3445861618122457,-0.17525077959831725,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP10_Storm,-0.869249605528511,-1.350213857966494,-0.14372060269195477,-0.17989097830017042
D5_UAVMule_FastRoute_HelsinkiMedium__TP11_ManyToOne,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1888342039557479
D5_UAVMule_FastRoute_HelsinkiMedium__TP12_GroupToGroup,-0.7488138089158927,-1.3626467365575083,-0.2070672298153251,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP01_Baseline,0.19406702946136223,-0.48674276953266865,-0.12993216328846774,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP02_LowLoad,-0.1096869708447994,-0.531252460324662,-0.11064953266195436,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP03_ManySmall,0.10667114165397536,-0.47508946081261266,-0.13897507806896323,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP04_FewLarge,0.0011565941792034326,-0.5136230291170965,-0.13085522627314855,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.18016821119706922
D6_ShortTtlCritical_5to10min__TP06_OneToMany,-0.7775905036817395,-0.5766741035758023,-0.11993907808884058,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,1.0559468010903075,-0.4733933805406914,-0.13110890798630392,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP08_HubTarget,-0.2965578529044965,-0.5366140158289671,-0.07412171632317047,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP09_Bimodal,0.13082935454382202,-0.5391718572599192,-0.13069367849905145,-0.18310381624407163
D6_ShortTtlCritical_5to10min__TP10_Storm,-0.7481032732426618,-1.1561520144402617,-0.12101632440010872,-0.16703485048593908
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,-0.10009473925618376,-0.029523570346888118,-0.1064027534947834,-0.1888342039557479
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,-0.015540994141720103,-0.4543977939265024,-0.1242580915177562,-0.1888342039557479
D7_HighLoad_TrafficStorm__TP01_Baseline,0.415043623836137,-0.651752453744037,-0.09952953030296131,-0.1888342039557479
D7_HighLoad_TrafficStorm__TP02_LowLoad,0.2970947020798263,-0.6667623494857146,-0.09892830934349431,-0.1888342039557479
D7_HighLoad_TrafficStorm__TP03_ManySmall,0.38981960743644406,-0.5726078261343782,-0.11189036372216273,-0.1888342039557479
D7_HighLoad_TrafficStorm__TP04_FewLarge,0.2153830996582859,-0.7042594714883134,-0.0936498807634667,-0.10360864758419056
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,-0.8649863914891263,-1.3946453085856574,-0.12855704857898567,-0.17843501264533349
D7_HighLoad_TrafficStorm__TP06_OneToMany,0.5230450461672166,-0.47562992752871935,-0.10611021256923613,-0.18797560405781114
D7_HighLoad_TrafficStorm__TP07_BurstWindow,1.4712549020937022,-0.5218385034799053,-0.10159408265165498,-0.1888342039557479
D7_HighLoad_TrafficStorm__TP08_HubTarget,0.3155686295838269,-0.5300329277031437,-0.09174906985408579,-0.17558723410186614
