scenario_name,scenario_base,traffic_profile_id,sim_end_time_s,traffic_gen_start_s,traffic_gen_end_s,traffic_gen_fraction,traffic_gen_note,Group.msgTtl_minutes,msg_ttl_seconds,Report.warmup_s
S5_TwoLayer_StudentsStaff__TP09_Bimodal,S5_TwoLayer_StudentsStaff,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S5_TwoLayer_StudentsStaff__TP10_Storm,S5_TwoLayer_StudentsStaff,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
S5_TwoLayer_StudentsStaff__TP11_ManyToOne,S5_TwoLayer_StudentsStaff,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S5_TwoLayer_StudentsStaff__TP12_GroupToGroup,S5_TwoLayer_StudentsStaff,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP01_Baseline,S6_FamilyGroups_SmallPersistent,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP02_LowLoad,S6_FamilyGroups_SmallPersistent,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
S6_FamilyGroups_SmallPersistent__TP03_ManySmall,S6_FamilyGroups_SmallPersistent,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP04_FewLarge,S6_FamilyGroups_SmallPersistent,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL,S6_FamilyGroups_SmallPersistent,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
S6_FamilyGroups_SmallPersistent__TP06_OneToMany,S6_FamilyGroups_SmallPersistent,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP07_BurstWindow,S6_FamilyGroups_SmallPersistent,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP08_HubTarget,S6_FamilyGroups_SmallPersistent,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP09_Bimodal,S6_FamilyGroups_SmallPersistent,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP10_Storm,S6_FamilyGroups_SmallPersistent,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
S6_FamilyGroups_SmallPersistent__TP11_ManyToOne,S6_FamilyGroups_SmallPersistent,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
S6_FamilyGroups_SmallPersistent__TP12_GroupToGroup,S6_FamilyGroups_SmallPersistent,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP01_Baseline,T10_HighRateLowSpeed_Congestion,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP02_LowLoad,T10_HighRateLowSpeed_Congestion,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T10_HighRateLowSpeed_Congestion__TP03_ManySmall,T10_HighRateLowSpeed_Congestion,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP04_FewLarge,T10_HighRateLowSpeed_Congestion,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T10_HighRateLowSpeed_Congestion__TP05_CriticalTTL,T10_HighRateLowSpeed_Congestion,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T10_HighRateLowSpeed_Congestion__TP06_OneToMany,T10_HighRateLowSpeed_Congestion,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP07_BurstWindow,T10_HighRateLowSpeed_Congestion,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP08_HubTarget,T10_HighRateLowSpeed_Congestion,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP09_Bimodal,T10_HighRateLowSpeed_Congestion,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP10_Storm,T10_HighRateLowSpeed_Congestion,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T10_HighRateLowSpeed_Congestion__TP11_ManyToOne,T10_HighRateLowSpeed_Congestion,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T10_HighRateLowSpeed_Congestion__TP12_GroupToGroup,T10_HighRateLowSpeed_Congestion,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP01_Baseline,T11_TTL_1min,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP02_LowLoad,T11_TTL_1min,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T11_TTL_1min__TP03_ManySmall,T11_TTL_1min,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP04_FewLarge,T11_TTL_1min,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T11_TTL_1min__TP05_CriticalTTL,T11_TTL_1min,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T11_TTL_1min__TP06_OneToMany,T11_TTL_1min,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP07_BurstWindow,T11_TTL_1min,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T11_TTL_1min__TP08_HubTarget,T11_TTL_1min,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP09_Bimodal,T11_TTL_1min,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP10_Storm,T11_TTL_1min,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T11_TTL_1min__TP11_ManyToOne,T11_TTL_1min,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T11_TTL_1min__TP12_GroupToGroup,T11_TTL_1min,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP01_Baseline,T12_TTL_Infinite_Buffer200M,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP02_LowLoad,T12_TTL_Infinite_Buffer200M,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T12_TTL_Infinite_Buffer200M__TP03_ManySmall,T12_TTL_Infinite_Buffer200M,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP04_FewLarge,T12_TTL_Infinite_Buffer200M,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T12_TTL_Infinite_Buffer200M__TP05_CriticalTTL,T12_TTL_Infinite_Buffer200M,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T12_TTL_Infinite_Buffer200M__TP06_OneToMany,T12_TTL_Infinite_Buffer200M,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP07_BurstWindow,T12_TTL_Infinite_Buffer200M,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP08_HubTarget,T12_TTL_Infinite_Buffer200M,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP09_Bimodal,T12_TTL_Infinite_Buffer200M,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP10_Storm,T12_TTL_Infinite_Buffer200M,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T12_TTL_Infinite_Buffer200M__TP11_ManyToOne,T12_TTL_Infinite_Buffer200M,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T12_TTL_Infinite_Buffer200M__TP12_GroupToGroup,T12_TTL_Infinite_Buffer200M,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP01_Baseline,T13_Buffer_256k,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP02_LowLoad,T13_Buffer_256k,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T13_Buffer_256k__TP03_ManySmall,T13_Buffer_256k,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP04_FewLarge,T13_Buffer_256k,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T13_Buffer_256k__TP05_CriticalTTL,T13_Buffer_256k,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T13_Buffer_256k__TP06_OneToMany,T13_Buffer_256k,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP07_BurstWindow,T13_Buffer_256k,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T13_Buffer_256k__TP08_HubTarget,T13_Buffer_256k,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP09_Bimodal,T13_Buffer_256k,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP10_Storm,T13_Buffer_256k,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T13_Buffer_256k__TP11_ManyToOne,T13_Buffer_256k,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T13_Buffer_256k__TP12_GroupToGroup,T13_Buffer_256k,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP01_Baseline,T14_Buffer_200M,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP02_LowLoad,T14_Buffer_200M,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T14_Buffer_200M__TP03_ManySmall,T14_Buffer_200M,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP04_FewLarge,T14_Buffer_200M,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T14_Buffer_200M__TP05_CriticalTTL,T14_Buffer_200M,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T14_Buffer_200M__TP06_OneToMany,T14_Buffer_200M,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP07_BurstWindow,T14_Buffer_200M,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T14_Buffer_200M__TP08_HubTarget,T14_Buffer_200M,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP09_Bimodal,T14_Buffer_200M,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP10_Storm,T14_Buffer_200M,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T14_Buffer_200M__TP11_ManyToOne,T14_Buffer_200M,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T14_Buffer_200M__TP12_GroupToGroup,T14_Buffer_200M,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP01_Baseline,T15_TransmitSpeed_256k,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP02_LowLoad,T15_TransmitSpeed_256k,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T15_TransmitSpeed_256k__TP03_ManySmall,T15_TransmitSpeed_256k,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP04_FewLarge,T15_TransmitSpeed_256k,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T15_TransmitSpeed_256k__TP05_CriticalTTL,T15_TransmitSpeed_256k,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T15_TransmitSpeed_256k__TP06_OneToMany,T15_TransmitSpeed_256k,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP07_BurstWindow,T15_TransmitSpeed_256k,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T15_TransmitSpeed_256k__TP08_HubTarget,T15_TransmitSpeed_256k,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP09_Bimodal,T15_TransmitSpeed_256k,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP10_Storm,T15_TransmitSpeed_256k,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T15_TransmitSpeed_256k__TP11_ManyToOne,T15_TransmitSpeed_256k,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T15_TransmitSpeed_256k__TP12_GroupToGroup,T15_TransmitSpeed_256k,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP01_Baseline,T1_ManySmallMsgs_HighRate,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP02_LowLoad,T1_ManySmallMsgs_HighRate,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T1_ManySmallMsgs_HighRate__TP03_ManySmall,T1_ManySmallMsgs_HighRate,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP04_FewLarge,T1_ManySmallMsgs_HighRate,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T1_ManySmallMsgs_HighRate__TP05_CriticalTTL,T1_ManySmallMsgs_HighRate,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T1_ManySmallMsgs_HighRate__TP06_OneToMany,T1_ManySmallMsgs_HighRate,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP07_BurstWindow,T1_ManySmallMsgs_HighRate,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T1_ManySmallMsgs_HighRate__TP08_HubTarget,T1_ManySmallMsgs_HighRate,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP09_Bimodal,T1_ManySmallMsgs_HighRate,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP10_Storm,T1_ManySmallMsgs_HighRate,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T1_ManySmallMsgs_HighRate__TP11_ManyToOne,T1_ManySmallMsgs_HighRate,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T1_ManySmallMsgs_HighRate__TP12_GroupToGroup,T1_ManySmallMsgs_HighRate,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP01_Baseline,T2_FewHugeMsgs_LowRate,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP02_LowLoad,T2_FewHugeMsgs_LowRate,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T2_FewHugeMsgs_LowRate__TP03_ManySmall,T2_FewHugeMsgs_LowRate,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP04_FewLarge,T2_FewHugeMsgs_LowRate,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T2_FewHugeMsgs_LowRate__TP05_CriticalTTL,T2_FewHugeMsgs_LowRate,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T2_FewHugeMsgs_LowRate__TP06_OneToMany,T2_FewHugeMsgs_LowRate,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP07_BurstWindow,T2_FewHugeMsgs_LowRate,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T2_FewHugeMsgs_LowRate__TP08_HubTarget,T2_FewHugeMsgs_LowRate,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP09_Bimodal,T2_FewHugeMsgs_LowRate,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP10_Storm,T2_FewHugeMsgs_LowRate,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T2_FewHugeMsgs_LowRate__TP11_ManyToOne,T2_FewHugeMsgs_LowRate,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T2_FewHugeMsgs_LowRate__TP12_GroupToGroup,T2_FewHugeMsgs_LowRate,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP01_Baseline,T3_MixedBimodal_SmallAndLarge,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP02_LowLoad,T3_MixedBimodal_SmallAndLarge,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T3_MixedBimodal_SmallAndLarge__TP03_ManySmall,T3_MixedBimodal_SmallAndLarge,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP04_FewLarge,T3_MixedBimodal_SmallAndLarge,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T3_MixedBimodal_SmallAndLarge__TP05_CriticalTTL,T3_MixedBimodal_SmallAndLarge,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T3_MixedBimodal_SmallAndLarge__TP06_OneToMany,T3_MixedBimodal_SmallAndLarge,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP07_BurstWindow,T3_MixedBimodal_SmallAndLarge,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP08_HubTarget,T3_MixedBimodal_SmallAndLarge,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP09_Bimodal,T3_MixedBimodal_SmallAndLarge,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP10_Storm,T3_MixedBimodal_SmallAndLarge,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T3_MixedBimodal_SmallAndLarge__TP11_ManyToOne,T3_MixedBimodal_SmallAndLarge,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T3_MixedBimodal_SmallAndLarge__TP12_GroupToGroup,T3_MixedBimodal_SmallAndLarge,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP01_Baseline,T4_VeryShortTtl_5to10min,TP01,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP02_LowLoad,T4_VeryShortTtl_5to10min,TP02,28800,0.0,28800.0,1.0,full_simulation,21600,1296000,0
T4_VeryShortTtl_5to10min__TP03_ManySmall,T4_VeryShortTtl_5to10min,TP03,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP04_FewLarge,T4_VeryShortTtl_5to10min,TP04,28800,0.0,28800.0,1.0,full_simulation,14400,864000,0
T4_VeryShortTtl_5to10min__TP05_CriticalTTL,T4_VeryShortTtl_5to10min,TP05,28800,0.0,28800.0,1.0,full_simulation,5,300,0
T4_VeryShortTtl_5to10min__TP06_OneToMany,T4_VeryShortTtl_5to10min,TP06,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP07_BurstWindow,T4_VeryShortTtl_5to10min,TP07,28800,5760,8064,0.08,burst_only,7200,432000,0
T4_VeryShortTtl_5to10min__TP08_HubTarget,T4_VeryShortTtl_5to10min,TP08,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP09_Bimodal,T4_VeryShortTtl_5to10min,TP09,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP10_Storm,T4_VeryShortTtl_5to10min,TP10,28800,0.0,28800.0,1.0,full_simulation,60,3600,0
T4_VeryShortTtl_5to10min__TP11_ManyToOne,T4_VeryShortTtl_5to10min,TP11,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T4_VeryShortTtl_5to10min__TP12_GroupToGroup,T4_VeryShortTtl_5to10min,TP12,28800,0.0,28800.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP01_Baseline,T5_VeryLongTtl_6to24h,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP02_LowLoad,T5_VeryLongTtl_6to24h,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T5_VeryLongTtl_6to24h__TP03_ManySmall,T5_VeryLongTtl_6to24h,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP04_FewLarge,T5_VeryLongTtl_6to24h,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T5_VeryLongTtl_6to24h__TP05_CriticalTTL,T5_VeryLongTtl_6to24h,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T5_VeryLongTtl_6to24h__TP06_OneToMany,T5_VeryLongTtl_6to24h,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP07_BurstWindow,T5_VeryLongTtl_6to24h,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T5_VeryLongTtl_6to24h__TP08_HubTarget,T5_VeryLongTtl_6to24h,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP09_Bimodal,T5_VeryLongTtl_6to24h,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP10_Storm,T5_VeryLongTtl_6to24h,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T5_VeryLongTtl_6to24h__TP11_ManyToOne,T5_VeryLongTtl_6to24h,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T5_VeryLongTtl_6to24h__TP12_GroupToGroup,T5_VeryLongTtl_6to24h,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP01_Baseline,T6_UniformSources_RandomFromTo,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP02_LowLoad,T6_UniformSources_RandomFromTo,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T6_UniformSources_RandomFromTo__TP03_ManySmall,T6_UniformSources_RandomFromTo,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP04_FewLarge,T6_UniformSources_RandomFromTo,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T6_UniformSources_RandomFromTo__TP05_CriticalTTL,T6_UniformSources_RandomFromTo,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T6_UniformSources_RandomFromTo__TP06_OneToMany,T6_UniformSources_RandomFromTo,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP07_BurstWindow,T6_UniformSources_RandomFromTo,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T6_UniformSources_RandomFromTo__TP08_HubTarget,T6_UniformSources_RandomFromTo,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP09_Bimodal,T6_UniformSources_RandomFromTo,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP10_Storm,T6_UniformSources_RandomFromTo,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T6_UniformSources_RandomFromTo__TP11_ManyToOne,T6_UniformSources_RandomFromTo,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T6_UniformSources_RandomFromTo__TP12_GroupToGroup,T6_UniformSources_RandomFromTo,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP01_Baseline,T7_TargetedToHubs_FewDestinations,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP02_LowLoad,T7_TargetedToHubs_FewDestinations,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T7_TargetedToHubs_FewDestinations__TP03_ManySmall,T7_TargetedToHubs_FewDestinations,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP04_FewLarge,T7_TargetedToHubs_FewDestinations,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T7_TargetedToHubs_FewDestinations__TP05_CriticalTTL,T7_TargetedToHubs_FewDestinations,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T7_TargetedToHubs_FewDestinations__TP06_OneToMany,T7_TargetedToHubs_FewDestinations,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP07_BurstWindow,T7_TargetedToHubs_FewDestinations,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP08_HubTarget,T7_TargetedToHubs_FewDestinations,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP09_Bimodal,T7_TargetedToHubs_FewDestinations,TP09,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP10_Storm,T7_TargetedToHubs_FewDestinations,TP10,43200,0.0,43200.0,1.0,full_simulation,60,3600,0
T7_TargetedToHubs_FewDestinations__TP11_ManyToOne,T7_TargetedToHubs_FewDestinations,TP11,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T7_TargetedToHubs_FewDestinations__TP12_GroupToGroup,T7_TargetedToHubs_FewDestinations,TP12,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T8_BurstTraffic_TimeWindows__TP01_Baseline,T8_BurstTraffic_TimeWindows,TP01,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T8_BurstTraffic_TimeWindows__TP02_LowLoad,T8_BurstTraffic_TimeWindows,TP02,43200,0.0,43200.0,1.0,full_simulation,21600,1296000,0
T8_BurstTraffic_TimeWindows__TP03_ManySmall,T8_BurstTraffic_TimeWindows,TP03,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T8_BurstTraffic_TimeWindows__TP04_FewLarge,T8_BurstTraffic_TimeWindows,TP04,43200,0.0,43200.0,1.0,full_simulation,14400,864000,0
T8_BurstTraffic_TimeWindows__TP05_CriticalTTL,T8_BurstTraffic_TimeWindows,TP05,43200,0.0,43200.0,1.0,full_simulation,5,300,0
T8_BurstTraffic_TimeWindows__TP06_OneToMany,T8_BurstTraffic_TimeWindows,TP06,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
T8_BurstTraffic_TimeWindows__TP07_BurstWindow,T8_BurstTraffic_TimeWindows,TP07,43200,8640,12096,0.08,burst_only,7200,432000,0
T8_BurstTraffic_TimeWindows__TP08_HubTarget,T8_BurstTraffic_TimeWindows,TP08,43200,0.0,43200.0,1.0,full_simulation,7200,432000,0
