scenario,family,scenario_base,tp,map_dataset,movement_models,n_hosts,delivery_ratio,overhead_ratio,drop_ratio,total_encounters,coverage_world_ratio,coverage_accessible_ratio,delivery_std_by_base,problem_flags,priority,recommended_action_hint
R9_ExtremeRange_200m__TP05_CriticalTTL,04_rural,R9_ExtremeRange_200m,TP05,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.1723,36.5366,7.275210084033613,4118.0,0.1844,,0.25212983067291245,,,keep
R9_ExtremeRange_200m__TP06_OneToMany,04_rural,R9_ExtremeRange_200m,TP06,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9526,172.5,128.56701030927834,4117.0,0.1844,,0.25212983067291245,SATURATED_DELIVERY|EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R9_ExtremeRange_200m__TP07_BurstWindow,04_rural,R9_ExtremeRange_200m,TP07,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,1.0,38.0,0.0,4119.0,0.1844,,0.25212983067291245,SATURATED_DELIVERY,P2,keep
R9_ExtremeRange_200m__TP08_HubTarget,04_rural,R9_ExtremeRange_200m,TP08,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.7216,2116.6871,1508.2226804123711,4117.0,0.1844,,0.25212983067291245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R9_ExtremeRange_200m__TP09_Bimodal,04_rural,R9_ExtremeRange_200m,TP09,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.7404,3017.9294,2213.2299651567946,4118.0,0.1844,,0.25212983067291245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R9_ExtremeRange_200m__TP10_Storm,04_rural,R9_ExtremeRange_200m,TP10,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.6899,309.4741,213.48295454545453,4118.0,0.1844,,0.25212983067291245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R9_ExtremeRange_200m__TP11_ManyToOne,04_rural,R9_ExtremeRange_200m,TP11,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9454,193.8713,148.40721649484536,4117.0,0.1844,,0.25212983067291245,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
R9_ExtremeRange_200m__TP12_GroupToGroup,04_rural,R9_ExtremeRange_200m,TP12,NuuksioSparseTrails,G1:ShortestPathMapBasedMovement,40,0.9632,38.2251,0.0,4102.0,0.1844,,0.25212983067291245,SATURATED_DELIVERY,P2,keep
D1_ShelterHotspots_EmergencyMobility__TP01_Baseline,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.858,77.6739,0.0,5375.0,0.49439999999999995,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP02_LowLoad,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.8333,80.9625,0.0,5375.0,0.49439999999999995,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP03_ManySmall,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.8479,78.1328,0.0,5331.0,0.49439999999999995,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP04_FewLarge,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.5642,773.8713,420.268156424581,5375.0,0.49439999999999995,,0.26001142573962305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D1_ShelterHotspots_EmergencyMobility__TP05_CriticalTTL,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.0206,58.8,2.1995884773662557,5375.0,0.49439999999999995,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP06_OneToMany,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.8969,86.823,9.629896907216494,5169.0,0.5024000000000001,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP07_BurstWindow,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.9093,78.2145,0.0,5194.0,0.4984,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP08_HubTarget,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.7897,488.9256,346.8309278350516,5169.0,0.5024000000000001,,0.26001142573962305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D1_ShelterHotspots_EmergencyMobility__TP09_Bimodal,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.6048,635.7813,364.9621993127148,5523.0,0.49119999999999997,,0.26001142573962305,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D1_ShelterHotspots_EmergencyMobility__TP10_Storm,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.5767,80.2612,46.080760480987976,5276.0,0.494,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP11_ManyToOne,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.8763,75.6188,0.0,5169.0,0.5024000000000001,,0.26001142573962305,,,keep
D1_ShelterHotspots_EmergencyMobility__TP12_GroupToGroup,05_disaster,D1_ShelterHotspots_EmergencyMobility,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement|G3:ShortestPathMapBasedMovement|G4:MapRouteMovement|G5:MapRouteMovement,80,0.9489,73.6918,0.0,5393.0,0.496,,0.26001142573962305,,,keep
D2_PartitionedCity_MuleBridge__TP01_Baseline,05_disaster,D2_PartitionedCity_MuleBridge,TP01,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.501,66.8893,0.0,12571.0,0.2032,,0.1673862001480409,MAP_UNDERUSED,P1,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP02_LowLoad,05_disaster,D2_PartitionedCity_MuleBridge,TP02,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4842,69.7609,0.0,12674.0,0.1968,,0.1673862001480409,MAP_UNDERUSED,P1,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP03_ManySmall,05_disaster,D2_PartitionedCity_MuleBridge,TP03,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4801,69.8684,0.0,12667.0,0.1932,,0.1673862001480409,MAP_UNDERUSED,P1,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP04_FewLarge,05_disaster,D2_PartitionedCity_MuleBridge,TP04,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.3791,2146.9565,800.0879120879121,12793.0,0.1968,,0.1673862001480409,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,05_disaster,D2_PartitionedCity_MuleBridge,TP05,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.0903,57.7273,6.205338809034908,12571.0,0.2032,,0.1673862001480409,MAP_UNDERUSED,P1,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP06_OneToMany,05_disaster,D2_PartitionedCity_MuleBridge,TP06,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4918,180.5388,56.67835051546392,12539.0,0.2032,,0.1673862001480409,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,05_disaster,D2_PartitionedCity_MuleBridge,TP07,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4866,69.9066,0.0,12751.0,0.2004,,0.1673862001480409,MAP_UNDERUSED,P1,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP08_HubTarget,05_disaster,D2_PartitionedCity_MuleBridge,TP08,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4381,198.9812,54.79381443298969,12539.0,0.2032,,0.1673862001480409,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP09_Bimodal,05_disaster,D2_PartitionedCity_MuleBridge,TP09,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4175,1614.8601,659.5549828178695,12351.0,0.20800000000000002,,0.1673862001480409,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP10_Storm,05_disaster,D2_PartitionedCity_MuleBridge,TP10,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4442,306.5183,135.4150974025974,12481.0,0.2048,,0.1673862001480409,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,05_disaster,D2_PartitionedCity_MuleBridge,TP11,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.4959,67.4761,0.0,12539.0,0.2032,,0.1673862001480409,MAP_UNDERUSED,P1,change_map_or_worldSize
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,05_disaster,D2_PartitionedCity_MuleBridge,TP12,HelsinkiDisrupted,G1:ClusterMovement|G2:ClusterMovement|G3:ShortestPathMapBasedMovement,71,0.0,,0.0,12574.0,0.2036,,0.1673862001480409,STRUCTURAL_PARTITION_VALID|MAP_UNDERUSED,P1,keep_diagnostic
D3_Aftershock_ErraticMobility__TP01_Baseline,05_disaster,D3_Aftershock_ErraticMobility,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9427,51.9241,0.0,2693.0,0.4672,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP02_LowLoad,05_disaster,D3_Aftershock_ErraticMobility,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9175,52.9775,0.0,2693.0,0.4672,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP03_ManySmall,05_disaster,D3_Aftershock_ErraticMobility,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.927,51.6569,0.0,2693.0,0.4672,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP04_FewLarge,05_disaster,D3_Aftershock_ErraticMobility,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.6851,222.5323,141.84530386740332,2693.0,0.4672,,0.2854348288404054,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,05_disaster,D3_Aftershock_ErraticMobility,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.0204,36.1,1.7259713701431494,2693.0,0.4672,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP06_OneToMany,05_disaster,D3_Aftershock_ErraticMobility,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9443,55.4869,4.450515463917526,2693.0,0.4672,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP07_BurstWindow,05_disaster,D3_Aftershock_ErraticMobility,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,1.0,52.0,0.0,2594.0,0.4664,,0.2854348288404054,SATURATED_DELIVERY,P2,keep
D3_Aftershock_ErraticMobility__TP08_HubTarget,05_disaster,D3_Aftershock_ErraticMobility,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.8351,184.3086,127.60515463917524,2693.0,0.4672,,0.2854348288404054,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D3_Aftershock_ErraticMobility__TP09_Bimodal,05_disaster,D3_Aftershock_ErraticMobility,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.6934,179.5651,110.381601362862,2693.0,0.4672,,0.2854348288404054,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D3_Aftershock_ErraticMobility__TP10_Storm,05_disaster,D3_Aftershock_ErraticMobility,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.4528,33.3861,15.61593612514258,2669.0,0.4664,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP11_ManyToOne,05_disaster,D3_Aftershock_ErraticMobility,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9433,57.0262,6.478350515463918,2693.0,0.4672,,0.2854348288404054,,,keep
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,05_disaster,D3_Aftershock_ErraticMobility,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9346,52.6039,0.0,2558.0,0.4696,,0.2854348288404054,,,keep
D4_MedicalTriage_TwoClasses__TP01_Baseline,05_disaster,D4_MedicalTriage_TwoClasses,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.9412,47.9531,0.0,2416.0,0.4756,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP02_LowLoad,05_disaster,D4_MedicalTriage_TwoClasses,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.9167,49.1705,0.0,2380.0,0.474,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP03_ManySmall,05_disaster,D4_MedicalTriage_TwoClasses,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.9362,47.956,0.0,2380.0,0.474,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP04_FewLarge,05_disaster,D4_MedicalTriage_TwoClasses,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.6243,327.8584,194.48066298342545,2380.0,0.474,,0.28455739155908266,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,05_disaster,D4_MedicalTriage_TwoClasses,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.0084,85.25,1.7079831932773109,2416.0,0.4756,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP06_OneToMany,05_disaster,D4_MedicalTriage_TwoClasses,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.9392,62.742,14.475257731958765,2405.0,0.47759999999999997,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,05_disaster,D4_MedicalTriage_TwoClasses,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,1.0,48.0,0.0,2445.0,0.47759999999999997,,0.28455739155908266,SATURATED_DELIVERY,P2,keep
D4_MedicalTriage_TwoClasses__TP08_HubTarget,05_disaster,D4_MedicalTriage_TwoClasses,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.8309,231.7519,168.4,2405.0,0.47759999999999997,,0.28455739155908266,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D4_MedicalTriage_TwoClasses__TP09_Bimodal,05_disaster,D4_MedicalTriage_TwoClasses,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.6637,253.1794,156.5183887915937,2416.0,0.4756,,0.28455739155908266,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D4_MedicalTriage_TwoClasses__TP10_Storm,05_disaster,D4_MedicalTriage_TwoClasses,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.5272,40.6048,21.768705270006507,2398.0,0.4756,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,05_disaster,D4_MedicalTriage_TwoClasses,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.9258,62.5958,14.257731958762887,2405.0,0.47759999999999997,,0.28455739155908266,,,keep
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,05_disaster,D4_MedicalTriage_TwoClasses,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,50,0.9468,47.9028,0.0,2380.0,0.474,,0.28455739155908266,,,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP01_Baseline,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.9729,60.0429,0.0,7352.0,0.5028,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP02_LowLoad,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.9684,60.3261,0.0,7515.0,0.498,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP03_ManySmall,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.9706,59.9823,0.0,7462.0,0.4936,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP04_FewLarge,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.7956,431.9375,329.4917127071824,7540.0,0.4968,,0.2630319203753865,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP05_CriticalTTL,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.0522,46.32,3.4091858037578286,7352.0,0.5028,,0.2630319203753865,,,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP06_OneToMany,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.9742,84.9185,26.620618556701032,7515.0,0.5068,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP07_BurstWindow,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,1.0,60.0028,0.0,7518.0,0.5115999999999999,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP08_HubTarget,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.899,366.9037,298.79690721649484,7515.0,0.5068,,0.2630319203753865,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP09_Bimodal,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.7979,383.8777,287.74216027874564,7568.0,0.5012,,0.2630319203753865,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP10_Storm,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.7931,50.4949,40.01170160897124,7282.0,0.5012,,0.2630319203753865,,,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP11_ManyToOne,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.9629,95.2591,36.6680412371134,7515.0,0.5068,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP12_GroupToGroup,05_disaster,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement|G2:MapRouteMovement,62,0.9877,59.1843,0.0,7471.0,0.4932,,0.2630319203753865,SATURATED_DELIVERY,P2,keep
D6_ShortTtlCritical_5to10min__TP01_Baseline,05_disaster,D6_ShortTtlCritical_5to10min,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9503,51.8366,0.0,3665.0,0.4244,,0.23466740922962748,SATURATED_DELIVERY,P2,keep
D6_ShortTtlCritical_5to10min__TP02_LowLoad,05_disaster,D6_ShortTtlCritical_5to10min,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9688,51.4516,0.0,3665.0,0.4244,,0.23466740922962748,SATURATED_DELIVERY,P2,keep
D6_ShortTtlCritical_5to10min__TP03_ManySmall,05_disaster,D6_ShortTtlCritical_5to10min,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9427,52.097,0.0,3522.0,0.4372,,0.23466740922962748,,,keep
D6_ShortTtlCritical_5to10min__TP04_FewLarge,05_disaster,D6_ShortTtlCritical_5to10min,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.8,599.2083,448.8,3665.0,0.4244,,0.23466740922962748,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,05_disaster,D6_ShortTtlCritical_5to10min,TP05,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.1553,34.8,6.3105590062111805,3665.0,0.4244,,0.23466740922962748,,,keep
D6_ShortTtlCritical_5to10min__TP06_OneToMany,05_disaster,D6_ShortTtlCritical_5to10min,TP06,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9508,52.165,0.0,3666.0,0.4244,,0.23466740922962748,SATURATED_DELIVERY,P2,keep
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,05_disaster,D6_ShortTtlCritical_5to10min,TP07,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,1.0,52.0,0.0,3665.0,0.4244,,0.23466740922962748,SATURATED_DELIVERY,P2,keep
D6_ShortTtlCritical_5to10min__TP08_HubTarget,05_disaster,D6_ShortTtlCritical_5to10min,TP08,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9508,51.5631,0.0,3666.0,0.4244,,0.23466740922962748,SATURATED_DELIVERY,P2,keep
D6_ShortTtlCritical_5to10min__TP09_Bimodal,05_disaster,D6_ShortTtlCritical_5to10min,TP09,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.8177,480.4076,360.1041666666667,3665.0,0.4244,,0.23466740922962748,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D6_ShortTtlCritical_5to10min__TP10_Storm,05_disaster,D6_ShortTtlCritical_5to10min,TP10,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.6781,213.1333,141.8114313629702,3667.0,0.43520000000000003,,0.23466740922962748,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,05_disaster,D6_ShortTtlCritical_5to10min,TP11,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9446,51.7915,0.0,3666.0,0.4244,,0.23466740922962748,,,keep
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,05_disaster,D6_ShortTtlCritical_5to10min,TP12,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,54,0.9308,53.1959,0.0,3665.0,0.4244,,0.23466740922962748,,,keep
D7_HighLoad_TrafficStorm__TP01_Baseline,05_disaster,D7_HighLoad_TrafficStorm,TP01,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.9565,94.5779,25.596273291925467,6397.0,0.44920000000000004,,0.2832402112566775,SATURATED_DELIVERY,P2,keep
D7_HighLoad_TrafficStorm__TP02_LowLoad,05_disaster,D7_HighLoad_TrafficStorm,TP02,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.9697,66.1875,0.0,6367.0,0.45039999999999997,,0.2832402112566775,SATURATED_DELIVERY,P2,keep
D7_HighLoad_TrafficStorm__TP03_ManySmall,05_disaster,D7_HighLoad_TrafficStorm,TP03,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.9542,68.2581,0.0,6444.0,0.4476,,0.2832402112566775,SATURATED_DELIVERY,P2,keep
D7_HighLoad_TrafficStorm__TP04_FewLarge,05_disaster,D7_HighLoad_TrafficStorm,TP04,HelsinkiDisrupted,G1:ShortestPathMapBasedMovement,70,0.4483,1422.5769,620.2241379310345,6367.0,0.45039999999999997,,0.2832402112566775,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
