,world_area,aspect_ratio,N,density,speed_mean,pause_ratio,wait_mean,mm_WDM,mm_RWP,mm_MapRoute,mm_Cluster,mm_Bus,mm_ShortestPath,mm_External,mm_Linear,transmitRange,contact_rate_proxy,event_interval_mean,event_size_mean,msgTtl,pattern_uniform,pattern_burst,pattern_hub_target,nrof_event_generators,bufferSize,transmitSpeed,workDayLength,timeDiffSTD,probGoShoppingAfterWork,nrOfMeetingSpots,nrOfOffices,officeSize,nrOfShops,ownCarProb,shopSize,officeWaitTime_mean,shoppingWaitTime_mean,eveningGroupSize_mean,eveningWaitTime_mean,afterShoppingStopTime_mean,clusterRange_mean,event2_interval_mean,event2_size_mean,Scenario.endTime,nrofHostGroups,has_active_times
R10_TinyRange_5m__TP10_Storm,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP11_ManyToOne,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R10_TinyRange_5m__TP12_GroupToGroup,8387360.0,0.967062818336163,32,3.8152648747639306,0.35,0.8666666666666667,390.0,0,0,0,0,0,1,0,0,5.0,3.338356765418439e-05,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP01_Baseline,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP02_LowLoad,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP03_ManySmall,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP04_FewLarge,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP05_CriticalTTL,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP06_OneToMany,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP07_BurstWindow,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP08_HubTarget,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP09_Bimodal,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R11_SpeedExtremeLow__TP10_Storm,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP11_ManyToOne,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R11_SpeedExtremeLow__TP12_GroupToGroup,8387360.0,0.967062818336163,28,3.3383567654184394,1.15,0.9090909090909091,600.0,0,0,0,0,0,1,0,0,50.0,0.009597775700578013,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP01_Baseline,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP02_LowLoad,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP03_ManySmall,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP04_FewLarge,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP05_CriticalTTL,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP06_OneToMany,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP07_BurstWindow,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP08_HubTarget,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP09_Bimodal,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R12_SpeedExtremeHigh__TP10_Storm,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP11_ManyToOne,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R12_SpeedExtremeHigh__TP12_GroupToGroup,8387360.0,0.967062818336163,40,4.769081093454913,13.5,0.22580645161290322,17.5,0,0,0,0,0,1,0,0,10.0,0.006438259476164132,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP01_Baseline,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP02_LowLoad,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP03_ManySmall,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP04_FewLarge,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP05_CriticalTTL,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP06_OneToMany,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP07_BurstWindow,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP08_HubTarget,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP09_Bimodal,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R1_Rural_RandomWaypoint__TP10_Storm,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP11_ManyToOne,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R1_Rural_RandomWaypoint__TP12_GroupToGroup,8387360.0,0.967062818336163,25,2.980675683409321,1.75,0.8571428571428571,360.0,0,0,0,0,0,1,0,0,80.0,0.03338356765418439,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R2_VillagesTrails_ThreeClusters__TP01_Baseline,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP02_LowLoad,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP03_ManySmall,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP04_FewLarge,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP05_CriticalTTL,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP06_OneToMany,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP07_BurstWindow,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP08_HubTarget,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP09_Bimodal,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,450.0,3000000.0,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP10_Storm,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP11_ManyToOne,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup,8387360.0,0.967062818336163,36,4.292172984109422,0.6,0.8461538461538461,330.0,0,0,0,1,0,0,0,0,10.0,0.0002575303790465653,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,203.0,,,43200.0,3,0
R3_WildlifeTracking__TP01_Baseline,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP02_LowLoad,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP03_ManySmall,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP04_FewLarge,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP05_CriticalTTL,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP06_OneToMany,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP07_BurstWindow,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP08_HubTarget,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP09_Bimodal,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R3_WildlifeTracking__TP10_Storm,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP11_ManyToOne,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R3_WildlifeTracking__TP12_GroupToGroup,8387360.0,0.967062818336163,20,2.3845405467274565,0.125,0.9615384615384616,1500.0,0,0,0,0,0,1,0,0,10.0,2.9806756834093205e-05,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP01_Baseline,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP02_LowLoad,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP03_ManySmall,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP04_FewLarge,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP05_CriticalTTL,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP06_OneToMany,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP07_BurstWindow,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP08_HubTarget,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,45.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP09_Bimodal,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP10_Storm,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP11_ManyToOne,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R4_ParkRangers_NuuksioSparseTrails__TP12_GroupToGroup,8387360.0,0.967062818336163,3,0.35768108200911847,1.6,0.75,180.0,0,0,1,0,0,0,0,0,10.0,5.722897312145895e-05,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R5_MountainRescue__TP01_Baseline,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,90.0,100000.0,7200.0,1,0,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP02_LowLoad,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,450.0,55000.0,21600.0,1,0,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP03_ManySmall,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,20.0,5500.0,7200.0,1,0,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP04_FewLarge,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,240.0,1250000.0,14400.0,1,0,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP05_CriticalTTL,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,90.0,55000.0,5.0,1,0,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP06_OneToMany,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,45.0,55000.0,7200.0,0,0,1,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP07_BurstWindow,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,10.0,100000.0,7200.0,0,1,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP08_HubTarget,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,45.0,100000.0,7200.0,0,0,1,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP09_Bimodal,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,90.0,30000.0,7200.0,1,0,0,2,40000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,14400.0,1,0
R5_MountainRescue__TP10_Storm,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,7.5,300000.0,60.0,1,0,0,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R5_MountainRescue__TP11_ManyToOne,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,45.0,55000.0,7200.0,0,0,1,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
