map_id,batch_target,source_type,anchor_id,archetype,generator_type,validation_status,n_nodes,n_edges,n_components,largest_component_ratio,total_road_length_m,world_size_x,world_size_y,diameter,avg_path_length,clustering_coefficient,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score
SYN_jittered_grid_none_0570,600,synthetic,,dense_urban_irregular,jittered_grid,PASS,144,287,1,1.0,11877.65,650,370,0,0,0,1.3307,0.9164,3.1875,0.5875,0.0,0.8188
SYN_jittered_grid_none_0597,600,synthetic,,dense_urban_irregular,jittered_grid,PASS,144,283,1,1.0,17477.06,950,530,0,0,0,1.2973,0.9293,3.1875,0.5875,0.0,0.8198
SYN_jittered_grid_none_0622,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,144,292,1,1.0,24320.98,1250,690,0,0,0,1.367,0.9007,3.1875,0.5875,0.0,0.8253
SYN_jittered_grid_none_0650,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,144,281,1,1.0,28845.58,1550,850,0,0,0,1.2788,0.9359,3.1875,0.5875,0.0,0.8043
SYN_jittered_grid_none_0674,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,171,314,1,1.0,12560.0,770,370,0,0,0,0.9993,1.0,4.5,0.5644,0.0,0.8248
SYN_jittered_grid_none_0699,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,171,314,1,1.0,18840.0,1130,530,0,0,0,0.9993,1.0,4.5,0.5644,0.0,0.8248
SYN_jittered_grid_none_0736,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,171,314,1,1.0,25120.0,1490,690,0,0,0,0.9993,1.0,4.5,0.5644,0.0,0.8248
SYN_jittered_grid_none_0756,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,171,314,1,1.0,31400.0,1850,850,0,0,0,0.9993,1.0,4.5,0.5644,0.0,0.8248
SYN_jittered_grid_none_0788,800,synthetic,,dense_urban_irregular,jittered_grid,PASS,171,343,1,1.0,14200.49,770,370,0,0,0,1.3328,0.9155,4.5,0.5644,0.0,0.8426
SYN_partitioned_bridge_none_0024,100,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,90,1,1.0,4131.02,474,118,0,0,0,4.9744,0.3556,57.0672,0.8701,0.0,0.7556
SYN_partitioned_bridge_none_0051,100,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,87,1,1.0,4468.9,476,127,0,0,0,4.7633,0.4368,51.3003,0.8703,0.0,0.7816
SYN_partitioned_bridge_none_0081,100,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,100,1,1.0,5038.34,467,119,0,0,0,4.7832,0.36,56.7947,0.8902,0.0,0.63
SYN_partitioned_bridge_none_0106,200,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,134,1,1.0,5300.31,468,124,0,0,0,4.9223,0.306,69.4262,0.881,0.0,0.8582
SYN_partitioned_bridge_none_0138,200,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,134,1,1.0,6450.51,477,117,0,0,0,4.9812,0.3731,65.9834,0.8886,0.0,0.7612
SYN_partitioned_bridge_none_0168,200,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,133,1,1.0,6598.81,470,130,0,0,0,4.8784,0.4135,64.9213,0.8696,0.0,0.594
SYN_partitioned_bridge_none_0195,200,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,171,1,1.0,7320.01,466,126,0,0,0,4.9838,0.3216,63.0485,0.8777,0.0,0.8596
SYN_partitioned_bridge_none_0220,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,168,1,1.0,7653.68,473,116,0,0,0,5.0279,0.3988,70.1058,0.8584,0.0,0.7619
SYN_partitioned_bridge_none_0250,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,30,171,1,1.0,7679.01,473,129,0,0,0,5.0281,0.269,68.6789,0.8864,0.0,0.7251
SYN_partitioned_bridge_none_0272,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,138,1,1.0,6378.6,815,124,0,0,0,4.9852,0.3333,161.6194,0.3729,0.0,0.8913
SYN_partitioned_bridge_none_0302,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,134,1,1.0,7620.18,819,128,0,0,0,5.006,0.3582,132.3994,0.3851,0.0,0.8284
SYN_partitioned_bridge_none_0339,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,140,1,1.0,8139.8,821,129,0,0,0,4.9818,0.3143,151.7038,0.3892,0.0,0.7143
SYN_partitioned_bridge_none_0371,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,194,1,1.0,7969.75,811,130,0,0,0,5.0037,0.3299,162.5778,0.361,0.0,0.8557
SYN_partitioned_bridge_none_0392,400,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,199,1,1.0,8629.54,804,123,0,0,0,5.014,0.3668,172.0064,0.3751,0.0,0.7588
SYN_partitioned_bridge_none_0410,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,190,1,1.0,9515.1,811,128,0,0,0,5.0659,0.3158,149.2455,0.375,0.0,0.6947
SYN_partitioned_bridge_none_0440,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,261,1,1.0,11636.03,829,130,0,0,0,5.0448,0.3218,159.5154,0.3793,0.0,0.8659
SYN_partitioned_bridge_none_0463,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,264,1,1.0,12653.89,824,128,0,0,0,5.0526,0.3561,176.0466,0.3822,0.0,0.8371
SYN_partitioned_bridge_none_0498,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,45,252,1,1.0,11129.2,822,120,0,0,0,5.0059,0.3413,191.888,0.3634,0.0,0.631
SYN_partitioned_bridge_none_0526,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,159,1,1.0,7719.6,1165,127,0,0,0,5.0035,0.3899,269.5007,0.515,0.0,0.9119
SYN_partitioned_bridge_none_0545,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,171,1,1.0,8929.57,1160,129,0,0,0,5.057,0.3158,273.5207,0.4943,0.0,0.7778
SYN_partitioned_bridge_none_0571,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,170,1,1.0,9502.49,1154,129,0,0,0,4.9767,0.3412,308.6814,0.5044,0.0,0.7824
SYN_partitioned_bridge_none_0598,600,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,251,1,1.0,10868.83,1175,128,0,0,0,5.0905,0.3227,322.2182,0.5033,0.0,0.9004
SYN_partitioned_bridge_none_0623,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,261,1,1.0,12050.49,1172,127,0,0,0,5.0995,0.3716,311.5678,0.4847,0.0,0.8467
SYN_partitioned_bridge_none_0652,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,265,1,1.0,13128.45,1166,127,0,0,0,5.0711,0.3358,350.6964,0.5139,0.0,0.7585
SYN_partitioned_bridge_none_0675,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,336,1,1.0,15129.49,1164,130,0,0,0,5.0708,0.3423,278.0177,0.5003,0.0,0.9137
SYN_partitioned_bridge_none_0701,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,340,1,1.0,16315.98,1177,129,0,0,0,5.1019,0.3618,333.797,0.5064,0.0,0.8
SYN_partitioned_bridge_none_0737,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,60,344,1,1.0,17862.23,1172,126,0,0,0,5.1268,0.3576,325.0692,0.4942,0.0,0.8052
SYN_partitioned_bridge_none_0760,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,50,234,1,1.0,10253.47,478,128,0,0,0,5.0361,0.3248,53.1992,0.8687,0.0,0.906
SYN_partitioned_bridge_none_0789,800,synthetic,,island_or_partitioned,partitioned_bridge,PASS,50,253,1,1.0,10041.43,474,130,0,0,0,5.0625,0.3083,76.5319,0.8806,0.0,0.8142
SYN_radial_city_none_0055,100,synthetic,,radial_city,radial_city,PASS,25,43,1,1.0,6320.0,690,605,0,0,0,2.2257,0.3488,1.0,0.5,0.0,0.7209
SYN_radial_city_none_0082,100,synthetic,,radial_city,radial_city,PASS,31,55,1,1.0,9200.0,850,743,0,0,0,2.2332,0.3455,1.0,0.4872,0.0,0.6727
SYN_radial_city_none_0107,200,synthetic,,radial_city,radial_city,PASS,37,67,1,1.0,12560.0,1010,882,0,0,0,2.2374,0.3433,1.0,0.478,0.0,0.6418
SYN_radial_city_none_0139,200,synthetic,,radial_city,radial_city,PASS,43,79,1,1.0,16400.0,1170,1020,0,0,0,2.2401,0.3418,1.0,0.4711,0.0,0.6962
SYN_radial_city_none_0172,200,synthetic,,radial_city,radial_city,PASS,49,91,1,1.0,20720.0,1330,1159,0,0,0,2.225,0.3407,1.0,0.4657,0.0,0.6703
SYN_radial_city_none_0200,400,synthetic,,radial_city,radial_city,PASS,25,41,1,1.0,4299.01,530,530,0,0,0,3.0734,0.2195,1.0,0.536,0.0,0.6585
SYN_radial_city_none_0222,400,synthetic,,radial_city,radial_city,PASS,33,57,1,1.0,6898.35,690,690,0,0,0,3.0929,0.2281,1.0,0.5127,0.0,0.6491
SYN_radial_city_none_0251,400,synthetic,,radial_city,radial_city,PASS,41,73,1,1.0,9987.52,850,850,0,0,0,3.1616,0.2329,1.0,0.4972,0.0,0.6712
SYN_radial_city_none_0274,400,synthetic,,radial_city,radial_city,PASS,49,89,1,1.0,13566.53,1010,1010,0,0,0,3.1567,0.236,1.0,0.4863,0.0,0.7303
SYN_radial_city_none_0304,400,synthetic,,radial_city,radial_city,PASS,57,105,1,1.0,17635.37,1170,1170,0,0,0,3.1486,0.2381,1.0,0.4782,0.0,0.6952
SYN_radial_city_none_0344,400,synthetic,,radial_city,radial_city,PASS,65,121,1,1.0,22194.05,1330,1330,0,0,0,3.1656,0.2397,1.0,0.4719,0.0,0.6694
SYN_radial_city_none_0372,400,synthetic,,radial_city,radial_city,PASS,31,51,1,1.0,4646.56,530,507,0,0,0,2.3208,0.2157,1.0,0.5466,0.0,0.6471
SYN_radial_city_none_0393,400,synthetic,,radial_city,radial_city,PASS,41,71,1,1.0,7424.27,690,659,0,0,0,2.3214,0.2113,1.0,0.5204,0.0,0.6761
SYN_radial_city_none_0411,600,synthetic,,radial_city,radial_city,PASS,51,91,1,1.0,10696.41,850,811,0,0,0,2.3216,0.2088,1.0,0.5033,0.0,0.6813
SYN_radial_city_none_0442,600,synthetic,,radial_city,radial_city,PASS,61,111,1,1.0,14462.97,1010,964,0,0,0,2.3217,0.2072,1.0,0.4913,0.0,0.6847
SYN_radial_city_none_0464,600,synthetic,,radial_city,radial_city,PASS,71,131,1,1.0,18723.96,1170,1116,0,0,0,2.3218,0.2061,1.0,0.4825,0.0,0.6947
SYN_radial_city_none_0500,600,synthetic,,radial_city,radial_city,PASS,81,151,1,1.0,23479.38,1330,1268,0,0,0,2.3218,0.2053,1.0,0.4756,0.0,0.6689
SYN_radial_city_none_0528,600,synthetic,,radial_city,radial_city,PASS,37,61,1,1.0,4981.6,530,530,0,0,0,4.1827,0.4098,1.0,0.5538,0.0,0.7049
SYN_radial_city_none_0546,600,synthetic,,radial_city,radial_city,PASS,49,85,1,1.0,7929.33,690,690,0,0,0,4.2587,0.3412,1.0,0.5257,0.0,0.6941
SYN_radial_city_none_0573,600,synthetic,,radial_city,radial_city,PASS,61,109,1,1.0,11373.99,850,850,0,0,0,4.2699,0.3761,1.0,0.5075,0.0,0.7064
SYN_radial_city_none_0600,800,synthetic,,radial_city,radial_city,PASS,73,133,1,1.0,15315.58,1010,1010,0,0,0,4.2617,0.3985,1.0,0.4947,0.0,0.7143
SYN_radial_city_none_0624,800,synthetic,,radial_city,radial_city,PASS,85,157,1,1.0,19754.11,1170,1170,0,0,0,4.266,0.3631,1.0,0.4853,0.0,0.7134
SYN_radial_city_none_0653,800,synthetic,,radial_city,radial_city,PASS,97,181,1,1.0,24689.57,1330,1330,0,0,0,4.2507,0.337,1.0,0.4781,0.0,0.7293
SYN_radial_city_none_0676,800,synthetic,,radial_city,radial_city,PASS,43,71,1,1.0,5310.68,530,518,0,0,0,2.8065,0.4366,1.0,0.559,0.0,0.7887
SYN_radial_city_none_0702,800,synthetic,,radial_city,radial_city,PASS,57,99,1,1.0,8424.47,690,674,0,0,0,2.8069,0.4343,1.0,0.5294,0.0,0.7172
SYN_radial_city_none_0738,800,synthetic,,radial_city,radial_city,PASS,71,127,1,1.0,12036.7,850,830,0,0,0,2.8071,0.4331,1.0,0.5104,0.0,0.7559
SYN_radial_city_none_0764,800,synthetic,,radial_city,radial_city,PASS,85,155,1,1.0,16147.38,1010,986,0,0,0,2.8072,0.4323,1.0,0.4972,0.0,0.7548
SYN_radial_city_none_0790,800,synthetic,,radial_city,radial_city,PASS,99,183,1,1.0,20756.51,1170,1142,0,0,0,2.8072,0.4317,1.0,0.4874,0.0,0.7486
SYN_sparse_rural_none_0376,400,synthetic,,rural_roads,sparse_rural,PASS,20,29,1,1.0,10262.12,1476,1439,0,0,0,4.3492,0.2759,2.3499,0.7357,0.0,0.7586
SYN_sparse_rural_none_0414,600,synthetic,,rural_roads,sparse_rural,PASS,20,36,1,1.0,38076.05,3713,4043,0,0,0,4.4404,0.3333,3.0515,0.6105,0.0,0.6667
SYN_sparse_rural_none_0626,800,synthetic,,rural_roads,sparse_rural,PASS,27,44,1,1.0,38940.65,5071,3911,0,0,0,4.6524,0.2273,1.5867,0.6173,0.0,0.75
SYN_sparse_rural_none_0678,800,synthetic,,rural_roads,sparse_rural,PASS,27,44,1,1.0,15500.12,1728,1439,0,0,0,4.434,0.3409,2.1767,0.6638,0.0,0.7273
SYN_sparse_rural_none_0706,800,synthetic,,rural_roads,sparse_rural,PASS,28,50,1,1.0,27881.16,2873,3262,0,0,0,4.4464,0.46,1.6992,0.7259,0.0,0.86
SYN_sparse_rural_none_0793,800,synthetic,,rural_roads,sparse_rural,PASS,29,43,1,1.0,14672.07,1703,1656,0,0,0,4.3565,0.3953,1.6068,0.7332,0.0,0.8372
SYN_tree_trails_none_0059,100,synthetic,,sparse_trails,tree_trails,PASS,27,35,1,1.0,3120.0,339,339,0,0,0,3.2222,0.1538,3.1432,0.5758,0.0,0.7429
SYN_tree_trails_none_0086,100,synthetic,,sparse_trails,tree_trails,PASS,27,29,1,1.0,2400.0,493,493,0,0,0,3.3777,0.2,3.3018,0.5677,0.0,0.7586
SYN_tree_trails_none_0109,200,synthetic,,sparse_trails,tree_trails,PASS,63,91,1,1.0,9600.0,493,493,0,0,0,3.4676,0.2833,4.1057,0.5651,0.0,0.7692
SYN_tree_trails_none_0144,200,synthetic,,sparse_trails,tree_trails,PASS,47,57,1,1.0,4960.0,648,648,0,0,0,3.4467,0.2581,3.4223,0.5582,0.0,0.807
SYN_tree_trails_none_0174,200,synthetic,,sparse_trails,tree_trails,PASS,138,221,1,1.0,29040.0,648,648,0,0,0,3.4891,0.2479,4.2281,0.5583,0.0,0.81
SYN_tree_trails_none_0202,400,synthetic,,sparse_trails,tree_trails,PASS,81,107,1,1.0,10080.0,803,803,0,0,0,3.4308,0.254,3.0347,0.5675,0.0,0.785
SYN_tree_trails_none_0227,400,synthetic,,sparse_trails,tree_trails,PASS,283,506,1,1.0,87360.0,803,803,0,0,0,3.5328,0.2784,3.7971,0.5714,0.0,0.8004
SYN_tree_trails_none_0282,400,synthetic,,sparse_trails,tree_trails,PASS,27,35,1,1.0,4680.0,483,483,0,0,0,3.0602,0.4103,3.1432,0.5758,0.0,0.7143
SYN_tree_trails_none_0312,400,synthetic,,sparse_trails,tree_trails,PASS,27,29,1,1.0,3600.0,715,715,0,0,0,3.2704,0.5333,3.3018,0.5677,0.0,0.7586
SYN_tree_trails_none_0347,400,synthetic,,sparse_trails,tree_trails,PASS,63,91,1,1.0,14400.0,715,715,0,0,0,3.4597,0.4167,4.1057,0.5651,0.0,0.7912
SYN_tree_trails_none_0377,400,synthetic,,sparse_trails,tree_trails,PASS,47,57,1,1.0,7440.0,947,947,0,0,0,3.3654,0.4839,3.4223,0.5582,0.0,0.807
SYN_tree_trails_none_0395,400,synthetic,,sparse_trails,tree_trails,PASS,138,221,1,1.0,43560.0,947,947,0,0,0,3.4887,0.4022,4.2281,0.5583,0.0,0.8145
SYN_tree_trails_none_0417,600,synthetic,,sparse_trails,tree_trails,PASS,81,107,1,1.0,15120.0,1179,1179,0,0,0,3.4184,0.4603,3.0347,0.5675,0.0,0.8037
SYN_tree_trails_none_0447,600,synthetic,,sparse_trails,tree_trails,PASS,283,506,1,1.0,131040.0,1179,1179,0,0,0,3.5432,0.3993,3.7971,0.5714,0.0,0.83
SYN_tree_trails_none_0502,600,synthetic,,sparse_trails,tree_trails,PASS,27,35,1,1.0,7800.0,771,771,0,0,0,3.2861,0.3077,3.1432,0.5758,0.0,0.6857
SYN_tree_trails_none_0531,600,synthetic,,sparse_trails,tree_trails,PASS,27,29,1,1.0,6000.0,1158,1158,0,0,0,3.0942,0.1333,3.3018,0.5677,0.0,0.7931
SYN_tree_trails_none_0548,600,synthetic,,sparse_trails,tree_trails,PASS,63,91,1,1.0,24000.0,1158,1158,0,0,0,3.2723,0.15,4.1057,0.5651,0.0,0.7912
SYN_tree_trails_none_0575,600,synthetic,,sparse_trails,tree_trails,PASS,47,57,1,1.0,12400.0,1544,1544,0,0,0,3.252,0.129,3.4223,0.5582,0.0,0.7719
SYN_tree_trails_none_0604,800,synthetic,,sparse_trails,tree_trails,PASS,138,221,1,1.0,72600.0,1544,1544,0,0,0,3.2228,0.0826,4.2281,0.5583,0.0,0.8145
SYN_tree_trails_none_0629,800,synthetic,,sparse_trails,tree_trails,PASS,81,107,1,1.0,25200.0,1931,1931,0,0,0,3.3681,0.1905,3.0347,0.5675,0.0,0.8224
SYN_tree_trails_none_0656,800,synthetic,,sparse_trails,tree_trails,PASS,283,506,1,1.0,218400.0,1931,1931,0,0,0,3.5081,0.2509,3.7971,0.5714,0.0,0.8557
SYN_tree_trails_none_0716,800,synthetic,,sparse_trails,tree_trails,PASS,27,35,1,1.0,11700.0,1132,1132,0,0,0,3.2474,0.2564,3.1432,0.5758,0.0,0.8286
SYN_tree_trails_none_0743,800,synthetic,,sparse_trails,tree_trails,PASS,27,29,1,1.0,9000.0,1712,1712,0,0,0,3.2323,0.1333,3.3018,0.5677,0.0,0.7931
SYN_tree_trails_none_0766,800,synthetic,,sparse_trails,tree_trails,PASS,63,91,1,1.0,36000.0,1712,1712,0,0,0,3.4593,0.2667,4.1057,0.5651,0.0,0.7802
SYN_tree_trails_none_0794,800,synthetic,,sparse_trails,tree_trails,PASS,47,57,1,1.0,18600.0,2291,2291,0,0,0,3.314,0.1613,3.4223,0.5582,0.0,0.807
