scenario_name,base_scenario,family,traffic_profile,scenario_end_time,first_creation_time_norm,median_creation_time_norm,last_creation_time_norm,pct_messages_first_10,pct_messages_last_10,recommended_valid_start_norm,recommended_valid_end_norm,cutoff_seconds,policy_status,notes
R8_IntermittentPower__TP11_ManyToOne,R8_IntermittentPower,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R8_IntermittentPower__TP12_GroupToGroup,R8_IntermittentPower,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP01_Baseline,R9_ExtremeRange_200m,04_rural,TP01,43200,0.002014,0.497824,0.998704,10.5042,10.2941,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP02_LowLoad,R9_ExtremeRange_200m,04_rural,TP02,43200,0.007569,0.497338,0.998889,10.4167,9.375,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP03_ManySmall,R9_ExtremeRange_200m,04_rural,TP03,43200,0.000394,0.50309,0.99956,9.8471,10.027,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP04_FewLarge,R9_ExtremeRange_200m,04_rural,TP04,43200,0.006181,0.500972,0.995741,10.0559,9.4972,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP05_CriticalTTL,R9_ExtremeRange_200m,04_rural,TP05,43200,0.002014,0.497824,0.998704,10.5042,10.2941,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP06_OneToMany,R9_ExtremeRange_200m,04_rural,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP07_BurstWindow,R9_ExtremeRange_200m,04_rural,TP07,43200,0.200278,0.239537,0.279977,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
R9_ExtremeRange_200m__TP08_HubTarget,R9_ExtremeRange_200m,04_rural,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP09_Bimodal,R9_ExtremeRange_200m,04_rural,TP09,43200,0.002014,0.498843,0.998889,10.1222,10.2967,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP10_Storm,R9_ExtremeRange_200m,04_rural,TP10,43200,0.000162,0.499734,0.999954,10.0325,9.8214,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
R9_ExtremeRange_200m__TP11_ManyToOne,R9_ExtremeRange_200m,04_rural,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
R9_ExtremeRange_200m__TP12_GroupToGroup,R9_ExtremeRange_200m,04_rural,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP01_Baseline,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP01,43200,0.002014,0.498056,0.998241,10.2881,10.0823,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP02_LowLoad,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP02,43200,0.007569,0.497338,0.998889,10.4167,9.375,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP03_ManySmall,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP03,43200,0.000394,0.500694,0.999745,9.941,9.9864,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP04_FewLarge,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP04,43200,0.006181,0.500972,0.995741,10.0559,9.4972,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP05_CriticalTTL,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP05,43200,0.002014,0.498056,0.998241,10.2881,10.0823,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP06_OneToMany,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP07_BurstWindow,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP07,43200,0.200278,0.240012,0.279792,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D1_ShelterHotspots_EmergencyMobility__TP08_HubTarget,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP09_Bimodal,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP09,43200,0.002014,0.499722,0.998241,9.9656,9.9656,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP10_Storm,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP10,43200,0.000162,0.500694,0.999838,10.0764,9.9464,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D1_ShelterHotspots_EmergencyMobility__TP11_ManyToOne,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D1_ShelterHotspots_EmergencyMobility__TP12_GroupToGroup,D1_ShelterHotspots_EmergencyMobility,05_disaster,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP01_Baseline,D2_PartitionedCity_MuleBridge,05_disaster,TP01,43200,0.002014,0.502546,0.998218,10.0616,9.8563,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP02_LowLoad,D2_PartitionedCity_MuleBridge,05_disaster,TP02,43200,0.007569,0.486991,0.988657,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP03_ManySmall,D2_PartitionedCity_MuleBridge,05_disaster,TP03,43200,0.000394,0.495208,0.999907,10.0632,9.8375,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP04_FewLarge,D2_PartitionedCity_MuleBridge,05_disaster,TP04,43200,0.006181,0.507697,0.994838,9.3407,9.3407,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,D2_PartitionedCity_MuleBridge,05_disaster,TP05,43200,0.002014,0.502546,0.998218,10.0616,9.8563,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP06_OneToMany,D2_PartitionedCity_MuleBridge,05_disaster,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,D2_PartitionedCity_MuleBridge,05_disaster,TP07,43200,0.200278,0.240336,0.279977,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D2_PartitionedCity_MuleBridge__TP08_HubTarget,D2_PartitionedCity_MuleBridge,05_disaster,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP09_Bimodal,D2_PartitionedCity_MuleBridge,05_disaster,TP09,43200,0.002014,0.501713,0.998218,9.7938,9.7938,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP10_Storm,D2_PartitionedCity_MuleBridge,05_disaster,TP10,43200,0.000162,0.498935,0.999884,10.1786,9.8214,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,D2_PartitionedCity_MuleBridge,05_disaster,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,D2_PartitionedCity_MuleBridge,05_disaster,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP01_Baseline,D3_Aftershock_ErraticMobility,05_disaster,TP01,43200,0.002014,0.500509,0.997801,10.2249,10.0204,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP02_LowLoad,D3_Aftershock_ErraticMobility,05_disaster,TP02,43200,0.007569,0.491111,0.996412,10.3093,10.3093,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP03_ManySmall,D3_Aftershock_ErraticMobility,05_disaster,TP03,43200,0.000394,0.50066,0.999792,9.955,9.955,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP04_FewLarge,D3_Aftershock_ErraticMobility,05_disaster,TP04,43200,0.006181,0.502083,0.999097,9.3923,9.9448,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,D3_Aftershock_ErraticMobility,05_disaster,TP05,43200,0.002014,0.500509,0.997801,10.2249,10.0204,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP06_OneToMany,D3_Aftershock_ErraticMobility,05_disaster,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP07_BurstWindow,D3_Aftershock_ErraticMobility,05_disaster,TP07,43200,0.200278,0.239421,0.279977,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D3_Aftershock_ErraticMobility__TP08_HubTarget,D3_Aftershock_ErraticMobility,05_disaster,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP09_Bimodal,D3_Aftershock_ErraticMobility,05_disaster,TP09,43200,0.002014,0.503171,0.997801,9.8807,9.8807,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP10_Storm,D3_Aftershock_ErraticMobility,05_disaster,TP10,43200,0.000162,0.500231,0.999884,10.0864,9.9886,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D3_Aftershock_ErraticMobility__TP11_ManyToOne,D3_Aftershock_ErraticMobility,05_disaster,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,D3_Aftershock_ErraticMobility,05_disaster,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP01_Baseline,D4_MedicalTriage_TwoClasses,05_disaster,TP01,43200,0.002014,0.498125,0.998079,10.084,10.084,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP02_LowLoad,D4_MedicalTriage_TwoClasses,05_disaster,TP02,43200,0.007569,0.499155,0.998958,10.4167,10.4167,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP03_ManySmall,D4_MedicalTriage_TwoClasses,05_disaster,TP03,43200,0.000394,0.501551,0.999931,9.8643,10.0,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP04_FewLarge,D4_MedicalTriage_TwoClasses,05_disaster,TP04,43200,0.006181,0.509005,0.995509,9.3923,9.3923,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,D4_MedicalTriage_TwoClasses,05_disaster,TP05,43200,0.002014,0.498125,0.998079,10.084,10.084,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP06_OneToMany,D4_MedicalTriage_TwoClasses,05_disaster,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,D4_MedicalTriage_TwoClasses,05_disaster,TP07,43200,0.200278,0.24,0.279769,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D4_MedicalTriage_TwoClasses__TP08_HubTarget,D4_MedicalTriage_TwoClasses,05_disaster,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP09_Bimodal,D4_MedicalTriage_TwoClasses,05_disaster,TP09,43200,0.002014,0.497106,0.998079,9.8074,9.9825,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP10_Storm,D4_MedicalTriage_TwoClasses,05_disaster,TP10,43200,0.000162,0.501354,0.999954,10.143,9.9805,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,D4_MedicalTriage_TwoClasses,05_disaster,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,D4_MedicalTriage_TwoClasses,05_disaster,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP01_Baseline,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP01,43200,0.002014,0.499861,0.999815,10.0209,9.8121,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP02_LowLoad,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP02,43200,0.007569,0.492292,0.994722,10.5263,9.4737,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP03_ManySmall,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP03,43200,0.000394,0.501875,0.999792,9.9502,10.0859,0.0,1.0,38880.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP04_FewLarge,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP04,43200,0.006181,0.510093,0.997037,9.3923,9.9448,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP05_CriticalTTL,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP05,43200,0.002014,0.499861,0.999815,10.0209,9.8121,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP06_OneToMany,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP06,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP07_BurstWindow,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP07,43200,0.200278,0.24081,0.279884,0.0,0.0,0.0,1.0,38880.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP08_HubTarget,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP08,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP09_Bimodal,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP09,43200,0.002014,0.499132,0.999815,9.7561,9.7561,0.0,1.0,38880.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP10_Storm,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP10,43200,0.000162,0.49963,0.999931,10.0276,9.7838,0.0,1.0,38880.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP11_ManyToOne,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP11,43200,0.001319,0.498113,0.999375,10.0,10.2062,0.0,1.0,38880.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP12_GroupToGroup,D5_UAVMule_FastRoute_HelsinkiDisrupted,05_disaster,TP12,43200,0.002014,0.503565,0.998773,9.816,9.6115,0.0,1.0,38880.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP01_Baseline,D6_ShortTtlCritical_5to10min,05_disaster,TP01,14400,0.006042,0.494375,0.995278,10.559,9.9379,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP02_LowLoad,D6_ShortTtlCritical_5to10min,05_disaster,TP02,14400,0.022708,0.474722,0.975347,9.375,6.25,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP03_ManySmall,D6_ShortTtlCritical_5to10min,05_disaster,TP03,14400,0.001181,0.49875,1.0,10.0955,9.6862,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP04_FewLarge,D6_ShortTtlCritical_5to10min,05_disaster,TP04,14400,0.018542,0.504479,0.996181,10.0,10.0,0.0,1.0,12960.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,D6_ShortTtlCritical_5to10min,05_disaster,TP05,14400,0.006042,0.494375,0.995278,10.559,9.9379,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP06_OneToMany,D6_ShortTtlCritical_5to10min,05_disaster,TP06,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,D6_ShortTtlCritical_5to10min,05_disaster,TP07,14400,0.200833,0.239097,0.28,0.0,0.0,0.0,1.0,12960.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D6_ShortTtlCritical_5to10min__TP08_HubTarget,D6_ShortTtlCritical_5to10min,05_disaster,TP08,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP09_Bimodal,D6_ShortTtlCritical_5to10min,05_disaster,TP09,14400,0.006042,0.500938,0.997847,9.8958,9.8958,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP10_Storm,D6_ShortTtlCritical_5to10min,05_disaster,TP10,14400,0.000486,0.498958,0.999722,10.3078,9.9658,0.0,1.0,12960.0,stress_profile,"window=full_simulation; ttl_s=3600; primary=full_window[0,1]; optional_censored_end=0.9; report_in_stress_tier"
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,D6_ShortTtlCritical_5to10min,05_disaster,TP11,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,D6_ShortTtlCritical_5to10min,05_disaster,TP12,14400,0.006042,0.496389,0.992639,10.0629,9.434,0.0,1.0,12960.0,ok,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP01_Baseline,D7_HighLoad_TrafficStorm,05_disaster,TP01,14400,0.006042,0.507083,0.994931,9.9379,10.559,0.0,1.0,12960.0,sensitivity_required,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP02_LowLoad,D7_HighLoad_TrafficStorm,05_disaster,TP02,14400,0.022708,0.496042,0.994514,9.0909,12.1212,0.0,1.0,12960.0,late_message_bias,"window=full_simulation; ttl_s=1296000; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP03_ManySmall,D7_HighLoad_TrafficStorm,05_disaster,TP03,14400,0.001181,0.501667,0.999097,9.2867,9.825,0.0,1.0,12960.0,ok,"window=full_simulation; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP04_FewLarge,D7_HighLoad_TrafficStorm,05_disaster,TP04,14400,0.018542,0.499931,0.988819,10.3448,10.3448,0.0,1.0,12960.0,sensitivity_required,"window=full_simulation; ttl_s=864000; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,D7_HighLoad_TrafficStorm,05_disaster,TP05,14400,0.006042,0.507083,0.994931,9.9379,10.559,0.0,1.0,12960.0,sensitivity_required,"window=full_simulation; ttl_s=300; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP06_OneToMany,D7_HighLoad_TrafficStorm,05_disaster,TP06,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
D7_HighLoad_TrafficStorm__TP07_BurstWindow,D7_HighLoad_TrafficStorm,05_disaster,TP07,14400,0.200833,0.240556,0.279653,0.0,0.0,0.0,1.0,12960.0,burst_exception,"window=burst_only; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9; do_not_apply_late_cutoff"
D7_HighLoad_TrafficStorm__TP08_HubTarget,D7_HighLoad_TrafficStorm,05_disaster,TP08,14400,0.003958,0.504028,0.997708,10.1538,10.1538,0.0,1.0,12960.0,sensitivity_required,"window=directional; ttl_s=432000; primary=full_window[0,1]; optional_censored_end=0.9"
