map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed
SYN_partitioned_bridge_none_1151,1200,synthetic,,island_or_partitioned,partitioned_bridge,825,130,107250.0,774.38,79.69,61710.64,0.5753905684185585,75,708,31733.15,0.006601398601398602,44.8208,42.4496,18.88,25,0.0,1.0,1,1.0,0,0.0,1,0.013333,900.01,406.36,1.1226,5.1231,0.3277,136.4108,0.3798,0.0,0.8715,0.0523,yes,yes,no,no,no,PASS,,87945268
SYN_partitioned_bridge_none_1178,1200,synthetic,,island_or_partitioned,partitioned_bridge,822,130,106860.0,771.65,79.71,61510.55,0.5756180905836621,75,745,33674.15,0.0069717387235635414,45.2002,42.3819,19.8667,25,0.0,1.0,1,1.0,0,0.0,0,0.0,1574.94,331.55,1.2054,5.1427,0.3154,144.2825,0.3825,0.0,0.8282,0.0497,yes,yes,no,no,no,PASS,,3492524647
SYN_partitioned_bridge_none_1200,1600,synthetic,,island_or_partitioned,partitioned_bridge,823,130,106990.0,772.92,79.7,61605.22,0.5758035255214299,75,716,32187.97,0.006692214225628564,44.9553,41.2014,19.0933,24,0.0,1.0,1,1.0,0,0.0,0,0.0,862.05,368.35,1.068,5.1362,0.3324,155.2331,0.38,0.0,0.7905,0.0517,yes,yes,no,no,no,PASS,,1770384377
SYN_partitioned_bridge_none_1228,1600,synthetic,,island_or_partitioned,partitioned_bridge,1175,130,152750.0,1124.33,79.03,88861.61,0.5817454088953767,100,485,21312.65,0.0031751227495908346,43.9436,39.3812,9.7,15,0.0,1.0,1,1.0,0,0.0,0,0.0,2290.36,478.0,1.214,5.1061,0.3443,284.9311,0.497,0.0,0.8742,0.1021,yes,yes,no,no,no,PASS,,1609908829
SYN_partitioned_bridge_none_1251,1600,synthetic,,island_or_partitioned,partitioned_bridge,1178,130,153140.0,1127.13,79.25,89320.74,0.5832620038470824,100,520,25353.87,0.003395585738539898,48.7574,42.7603,10.4,16,0.0,1.0,1,1.0,0,0.0,0,0.0,2222.77,501.6,1.0927,5.1401,0.3269,277.0378,0.5014,0.0,0.7942,0.0952,yes,yes,no,no,no,PASS,,4144719952
SYN_partitioned_bridge_none_1283,1600,synthetic,,island_or_partitioned,partitioned_bridge,1169,129,150801.0,1118.58,78.9,88258.76,0.5852664266822287,100,490,23827.82,0.0032493153228426866,48.5292,40.1107,9.8,16,0.0,1.0,1,1.0,0,0.0,0,0.0,2236.65,536.87,1.184,5.1136,0.334,311.739,0.5085,0.0,0.8286,0.101,yes,yes,no,no,no,PASS,,1919929279
SYN_partitioned_bridge_none_1317,1600,synthetic,,island_or_partitioned,partitioned_bridge,1173,130,152490.0,1122.93,79.3,89045.73,0.5839447055413195,100,704,31828.06,0.004616696176798479,45.2103,41.0502,14.08,20,0.0,1.0,1,1.0,0,0.0,1,0.01,2223.03,431.18,1.1268,5.1313,0.331,284.5216,0.5017,0.0,0.8821,0.0703,yes,yes,no,no,no,PASS,,302201510
SYN_partitioned_bridge_none_1337,1600,synthetic,,island_or_partitioned,partitioned_bridge,1175,125,146875.0,1124.85,74.77,84107.64,0.5726477431815663,100,726,33488.01,0.0049429787234042556,46.1267,41.3456,14.52,18,0.0,1.0,1,1.0,0,0.0,0,0.0,2315.91,464.77,1.1298,5.1378,0.3444,267.696,0.5013,0.0,0.8609,0.0682,yes,yes,no,no,no,PASS,,3748578673
SYN_partitioned_bridge_none_1361,1600,synthetic,,island_or_partitioned,partitioned_bridge,1176,129,151704.0,1125.37,78.57,88423.06,0.5828656883864194,100,736,32895.34,0.0048515530243104996,44.6948,39.6007,14.72,21,0.0,1.0,1,1.0,0,0.0,0,0.0,1525.83,514.98,1.0709,5.1312,0.3315,341.8023,0.5085,0.0,0.7921,0.0673,yes,yes,no,no,no,PASS,,2534272249
SYN_partitioned_bridge_none_1382,1600,synthetic,,island_or_partitioned,partitioned_bridge,1179,128,150912.0,1128.84,77.79,87809.69,0.581860252356133,100,937,44095.64,0.006208916454622562,47.0604,46.8025,18.74,23,0.0,1.0,1,1.0,0,0.0,0,0.0,1518.29,454.92,1.0722,5.1283,0.3629,262.2118,0.4933,0.0,0.8613,0.0528,yes,yes,no,no,no,PASS,,4030668654
SYN_partitioned_bridge_none_1411,1600,synthetic,,island_or_partitioned,partitioned_bridge,1179,127,149733.0,1128.11,76.54,86346.95,0.5766728006155545,100,975,42062.84,0.0065115906313237566,43.1414,39.0944,19.5,24,0.0,1.0,1,1.0,0,0.0,0,0.0,1558.29,519.04,1.1307,5.1453,0.3303,296.4972,0.5041,0.0,0.8513,0.0508,yes,yes,no,no,no,PASS,,445852784
SYN_partitioned_bridge_none_1440,1600,synthetic,,island_or_partitioned,partitioned_bridge,1175,130,152750.0,1124.44,79.41,89294.51,0.584579416334977,100,943,45231.01,0.006173486088379705,47.965,44.6579,18.86,23,0.0,1.0,1,1.0,0,0.0,0,0.0,2140.9,503.27,1.0634,5.1467,0.3404,255.5968,0.5035,0.0,0.8038,0.0525,yes,yes,no,no,no,PASS,,3757846539
SYN_partitioned_bridge_none_1468,1600,synthetic,,island_or_partitioned,partitioned_bridge,476,128,60928.0,425.73,77.04,32796.04,0.5382753289657738,80,650,26736.81,0.010668329831932773,41.1336,38.271,16.25,24,0.0,1.0,1,1.0,0,0.0,0,0.0,783.77,224.58,1.1061,5.1128,0.3154,61.9936,0.8754,0.0,0.9154,0.0608,yes,yes,no,no,no,PASS,,3418194972
SYN_partitioned_bridge_none_1488,1600,synthetic,,island_or_partitioned,partitioned_bridge,474,130,61620.0,423.86,79.61,33744.2,0.5476176833444898,80,621,27211.82,0.010077896786757546,43.8194,42.9956,15.525,22,0.0,1.0,1,1.0,0,0.0,0,0.0,810.81,208.48,1.1945,5.1449,0.3543,56.9352,0.8714,0.0,0.8776,0.0636,yes,yes,no,no,no,PASS,,3848026443
SYN_partitioned_bridge_none_1523,1600,synthetic,,island_or_partitioned,partitioned_bridge,479,127,60833.0,428.12,76.64,32812.5,0.5393864863014625,80,619,25820.41,0.010175398221360116,41.7131,38.5209,15.475,23,0.0,1.0,1,1.0,0,0.0,0,0.0,864.34,290.93,1.1613,5.1279,0.3102,57.4635,0.8788,0.0,0.8271,0.0638,yes,yes,no,no,no,PASS,,4184802879
SYN_partitioned_bridge_none_1556,1600,synthetic,,island_or_partitioned,partitioned_bridge,473,128,60544.0,422.76,77.41,32725.47,0.5405238329950405,80,947,38599.95,0.015641516913319237,40.7602,38.6605,23.675,30,0.0,1.0,1,1.0,0,0.0,0,0.0,912.42,220.14,1.1444,5.1348,0.3073,62.1617,0.881,0.0,0.9018,0.0417,yes,yes,no,no,no,PASS,,1914660636
SYN_partitioned_bridge_none_1580,1600,synthetic,,island_or_partitioned,partitioned_bridge,478,128,61184.0,427.8,78.0,33368.16,0.5453740120598737,80,921,39280.15,0.015052955020920501,42.6495,41.0189,23.025,30,0.0,1.0,1,1.0,0,0.0,0,0.0,910.69,193.09,1.2603,5.134,0.3453,64.4903,0.8708,0.0,0.8588,0.0429,yes,yes,no,no,no,PASS,,3809800735
SYN_partitioned_bridge_none_1596,1600,synthetic,,island_or_partitioned,partitioned_bridge,479,128,61312.0,428.78,77.53,33243.56,0.54220313287622,80,970,40136.2,0.01582072025052192,41.3775,39.2525,24.25,32,0.0,1.0,1,1.0,0,0.0,0,0.0,902.04,194.99,1.1529,5.1479,0.3567,69.0639,0.8804,0.0,0.8309,0.0407,yes,yes,no,no,no,PASS,,3195728822
SYN_partitioned_bridge_none_1617,2000,synthetic,,island_or_partitioned,partitioned_bridge,472,128,60416.0,421.69,77.79,32801.05,0.5429198561938313,80,1251,52465.12,0.02070643538135593,41.9385,41.4589,31.275,38,0.0,1.0,1,1.0,0,0.0,0,0.0,843.09,254.88,1.0942,5.1384,0.3469,54.5954,0.876,0.0,0.8985,0.0316,yes,yes,no,no,no,PASS,,2256474163
SYN_partitioned_bridge_none_1640,2000,synthetic,,island_or_partitioned,partitioned_bridge,472,129,60888.0,421.59,78.38,33043.32,0.5426901085980476,80,1267,52438.62,0.020808697937196162,41.388,40.8451,31.675,36,0.0,1.0,1,1.0,0,0.0,0,0.0,842.0,179.8,1.0309,5.1469,0.3528,58.1813,0.8804,0.0,0.8579,0.0312,yes,yes,no,no,no,PASS,,3006737253
SYN_partitioned_bridge_none_1659,2000,synthetic,,island_or_partitioned,partitioned_bridge,479,127,60833.0,428.47,76.49,32774.89,0.5387682043770324,80,1244,54639.65,0.020449427120148602,43.9225,43.0015,31.1,37,0.0,1.0,1,1.0,0,0.0,0,0.0,815.09,209.45,1.0885,5.1487,0.3368,56.654,0.8687,0.0,0.8143,0.0318,yes,yes,no,no,no,PASS,,4042718334
SYN_partitioned_bridge_none_1681,2000,synthetic,,island_or_partitioned,partitioned_bridge,827,130,107510.0,776.72,79.65,61864.78,0.5754328073509017,120,973,41743.63,0.00905032090038136,42.902,41.108,16.2167,25,0.0,1.0,1,1.0,0,0.0,0,0.0,1682.35,411.55,1.6441,5.1346,0.3484,157.7805,0.3806,0.0,0.9239,0.0612,yes,yes,no,no,no,PASS,,560096742
SYN_partitioned_bridge_none_1712,2000,synthetic,,island_or_partitioned,partitioned_bridge,828,127,105156.0,777.61,76.24,59289.2,0.5638214173254987,120,971,42812.26,0.009233900110312297,44.0909,41.8858,16.1833,24,0.0,1.0,1,1.0,0,0.0,0,0.0,1566.15,412.54,1.1447,5.1372,0.345,155.4023,0.3707,0.0,0.8507,0.0613,yes,yes,no,no,no,PASS,,915647699
SYN_partitioned_bridge_none_1736,2000,synthetic,,island_or_partitioned,partitioned_bridge,826,130,107380.0,775.33,79.52,61651.45,0.5741427562920421,120,937,43162.25,0.008726019742968896,46.0643,42.282,15.6167,23,0.0,1.0,1,1.0,0,0.0,0,0.0,1621.24,378.46,1.205,5.1197,0.3501,139.2937,0.3723,0.0,0.8655,0.0635,yes,yes,no,no,no,PASS,,2872576900
SYN_partitioned_bridge_none_1760,2000,synthetic,,island_or_partitioned,partitioned_bridge,829,128,106112.0,778.51,77.85,60604.17,0.5711339791775734,120,1401,59400.37,0.013203030759951748,42.3986,41.6993,23.35,32,0.0,1.0,1,1.0,0,0.0,0,0.0,1606.02,371.33,1.1852,5.1368,0.3276,147.3899,0.374,0.0,0.9236,0.0425,yes,yes,no,no,no,PASS,,1810746435
SYN_partitioned_bridge_none_1791,2000,synthetic,,island_or_partitioned,partitioned_bridge,827,130,107510.0,776.81,79.39,61673.54,0.5736539655234423,120,1418,63884.49,0.013189470746907265,45.0525,43.6416,23.6333,31,0.0,1.0,1,1.0,0,0.0,0,0.0,1517.39,324.9,1.4299,5.1388,0.3815,131.2073,0.3867,0.0,0.8865,0.042,yes,yes,no,no,no,PASS,,1190876990
SYN_partitioned_bridge_none_1829,2000,synthetic,,island_or_partitioned,partitioned_bridge,829,129,106941.0,778.36,78.75,61293.56,0.5731530241244699,120,1386,60597.6,0.012960417426431397,43.7212,41.6691,23.1,32,0.0,1.0,1,1.0,0,0.0,0,0.0,995.82,456.49,1.1133,5.1403,0.3384,153.8662,0.378,0.0,0.9105,0.0429,yes,yes,no,no,no,PASS,,1570331088
SYN_partitioned_bridge_none_1850,2000,synthetic,,island_or_partitioned,partitioned_bridge,828,130,107640.0,777.61,79.42,61754.79,0.573716030050528,120,1834,73039.83,0.017038275733927907,39.8254,37.8985,30.5667,37,0.0,1.0,1,1.0,0,0.0,0,0.0,893.55,388.11,1.1104,5.1563,0.3364,186.2908,0.365,0.0,0.9155,0.0324,yes,yes,no,no,no,PASS,,2905155126
SYN_partitioned_bridge_none_1876,2000,synthetic,,island_or_partitioned,partitioned_bridge,830,130,107900.0,779.2,79.65,62064.73,0.5752060364189475,120,1861,76948.83,0.017247451343836886,41.3481,39.5398,31.0167,38,0.0,1.0,1,1.0,0,0.0,0,0.0,900.92,348.27,1.1152,5.1578,0.3224,170.7242,0.3777,0.0,0.9076,0.032,yes,yes,no,no,no,PASS,,594638487
SYN_partitioned_bridge_none_1913,2000,synthetic,,island_or_partitioned,partitioned_bridge,827,130,107510.0,776.55,79.77,61942.9,0.5761594261590604,120,1869,84190.64,0.0173844293554088,45.0458,43.2785,31.15,37,0.0,1.0,1,1.0,0,0.0,0,0.0,1560.94,364.65,1.0526,5.1587,0.3317,139.658,0.3831,0.0,0.8903,0.0318,yes,yes,no,no,no,PASS,,2042931138
SYN_partitioned_bridge_none_1938,2000,synthetic,,island_or_partitioned,partitioned_bridge,1174,129,151446.0,1123.23,78.24,87876.63,0.580250569710012,160,1208,52368.03,0.007976440447420203,43.351,40.7452,15.1,25,0.0,1.0,1,1.0,0,0.0,0,0.0,2321.99,561.1,1.2732,5.1407,0.3551,264.8283,0.4975,0.0,0.9164,0.0658,yes,yes,no,no,no,PASS,,3757728489
SYN_partitioned_bridge_none_1965,2000,synthetic,,island_or_partitioned,partitioned_bridge,1178,130,153140.0,1127.79,79.67,89852.07,0.5867315212795439,160,1198,53422.02,0.007822907143789996,44.5927,41.7368,14.975,22,0.0,1.0,1,1.0,0,0.0,0,0.0,1633.5,533.82,1.6024,5.1483,0.298,315.7446,0.4972,0.0,0.9007,0.0664,yes,yes,no,no,no,PASS,,3704851249
SYN_partitioned_bridge_none_1992,2000,synthetic,,island_or_partitioned,partitioned_bridge,1179,130,153270.0,1128.41,79.78,90020.22,0.5873309975334401,160,1269,57780.88,0.008279506752789196,45.5326,41.5752,15.8625,23,0.0,1.0,1,1.0,0,0.0,0,0.0,1587.25,508.58,1.2333,5.1424,0.3436,271.2847,0.4938,0.0,0.8605,0.0626,yes,yes,no,no,no,PASS,,3172046461
SYN_radial_city_none_0055,100,synthetic,,radial_city,radial_city,690,605,417450.0,640.0,554.26,354724.01,0.849740100898311,25,43,6320.0,0.0001030063480656366,146.9767,80.0,3.44,4,0.04,0.96,1,1.0,1,0.023256,1,0.04,960.0,311.25,1.1866,2.2257,0.3488,1.0,0.5,0.0,0.7209,0.2902,yes,yes,no,partial,no,PASS,,3333666641
SYN_radial_city_none_0082,100,synthetic,,radial_city,radial_city,850,743,631550.0,800.0,692.82,554256.26,0.877612634312406,31,55,9200.0,8.708732483572164e-05,167.2727,80.0,3.5484,4,0.0323,0.9677,1,1.0,1,0.018182,1,0.032258,1120.0,380.0,1.1545,2.2332,0.3455,1.0,0.4872,0.0,0.6727,0.2815,yes,yes,no,partial,no,PASS,,1257515215
SYN_radial_city_none_0107,200,synthetic,,radial_city,radial_city,1010,882,890820.0,960.0,831.38,798129.01,0.8959486905098673,37,67,12560.0,7.521160279293236e-05,187.4627,80.0,3.6216,4,0.027,0.973,1,1.0,1,0.014925,1,0.027027,1280.0,415.0,1.155,2.2374,0.3433,1.0,0.478,0.0,0.6418,0.2759,yes,yes,no,partial,no,PASS,,2438377231
SYN_radial_city_none_0139,200,synthetic,,radial_city,radial_city,1170,1020,1193400.0,1120.0,969.95,1086342.27,0.9102918269146976,43,79,16400.0,6.61974191385956e-05,207.5949,80.0,3.6744,4,0.0233,0.9767,1,1.0,1,0.012658,1,0.023256,1440.0,472.5,1.1442,2.2401,0.3418,1.0,0.4711,0.0,0.6962,0.272,yes,yes,no,partial,no,PASS,,1602332435
SYN_radial_city_none_0172,200,synthetic,,radial_city,radial_city,1330,1159,1541470.0,1280.0,1108.51,1418896.02,0.9204824099593245,49,91,20720.0,5.903455792198356e-05,227.6923,80.0,3.7143,4,0.0204,0.9796,1,1.0,1,0.010989,1,0.020408,1600.0,521.25,1.1246,2.225,0.3407,1.0,0.4657,0.0,0.6703,0.2691,yes,yes,no,partial,no,PASS,,1772801014
SYN_radial_city_none_0200,400,synthetic,,radial_city,radial_city,530,530,280900.0,480.0,480.0,230400.0,0.8202207191171236,25,41,4299.01,0.00014595941616233536,104.8539,80.0,3.28,4,0.04,0.96,1,1.0,1,0.02439,1,0.04,809.83,257.98,1.1458,3.0734,0.2195,1.0,0.536,0.0,0.6585,0.3044,yes,yes,no,partial,no,PASS,,2897222743
SYN_radial_city_none_0222,400,synthetic,,radial_city,radial_city,690,690,476100.0,640.0,640.0,409600.0,0.8603234614576769,33,57,6898.35,0.00011972274732199117,121.0236,80.0,3.4545,4,0.0303,0.9697,1,1.0,1,0.017544,1,0.030303,969.83,286.96,1.1642,3.0929,0.2281,1.0,0.5127,0.0,0.6491,0.2892,yes,yes,no,partial,no,PASS,,957355567
SYN_radial_city_none_0251,400,synthetic,,radial_city,radial_city,850,850,722500.0,800.0,800.0,640000.0,0.8858131487889274,41,73,9987.52,0.00010103806228373702,136.8154,80.0,3.561,4,0.0244,0.9756,1,1.0,1,0.013699,1,0.02439,1129.83,395.6,1.1504,3.1616,0.2329,1.0,0.4972,0.0,0.6712,0.2807,yes,yes,no,partial,no,PASS,,3593571503
SYN_radial_city_none_0274,400,synthetic,,radial_city,radial_city,1010,1010,1020100.0,960.0,960.0,921600.0,0.9034408391334183,49,89,13566.53,8.724634839721595e-05,152.4329,80.0,3.6327,4,0.0204,0.9796,1,1.0,1,0.011236,1,0.020408,1289.83,392.5,1.107,3.1567,0.236,1.0,0.4863,0.0,0.7303,0.2752,yes,yes,no,partial,no,PASS,,2815782105
SYN_radial_city_none_0304,400,synthetic,,radial_city,radial_city,1170,1170,1368900.0,1120.0,1120.0,1254400.0,0.9163561984074805,57,105,17635.37,7.670392285776902e-05,167.9559,80.0,3.6842,4,0.0175,0.9825,1,1.0,1,0.009524,1,0.017544,1449.83,502.02,1.1246,3.1486,0.2381,1.0,0.4782,0.0,0.6952,0.2713,yes,yes,no,partial,no,PASS,,707043740
SYN_radial_city_none_0344,400,synthetic,,radial_city,radial_city,1330,1330,1768900.0,1280.0,1280.0,1638400.0,0.9262253377805416,65,121,22194.05,6.84040929391147e-05,183.4219,80.0,3.7231,4,0.0154,0.9846,1,1.0,1,0.008264,1,0.015385,1609.83,573.87,1.1278,3.1656,0.2397,1.0,0.4719,0.0,0.6694,0.2685,yes,yes,no,partial,no,PASS,,13632835
SYN_radial_city_none_0372,400,synthetic,,radial_city,radial_city,530,507,268710.0,480.0,456.51,219123.42,0.8154643349335714,31,51,4646.56,0.00018979569052137994,91.1091,80.0,3.2903,4,0.0323,0.9677,1,1.0,1,0.019608,1,0.032258,814.43,282.75,1.2001,2.3208,0.2157,1.0,0.5466,0.0,0.6471,0.3036,yes,yes,no,partial,no,PASS,,1212530882
SYN_radial_city_none_0393,400,synthetic,,radial_city,radial_city,690,659,454710.0,640.0,608.68,389552.75,0.8567059198170262,41,71,7424.27,0.00015614347606166567,104.5672,80.0,3.4634,4,0.0244,0.9756,1,1.0,1,0.014085,1,0.02439,974.43,313.16,1.1482,2.3214,0.2113,1.0,0.5204,0.0,0.6761,0.2886,yes,yes,no,partial,no,PASS,,791031205
SYN_radial_city_none_0411,600,synthetic,,radial_city,radial_city,850,811,689350.0,800.0,760.85,608676.17,0.8829711629796184,51,91,10696.41,0.00013200841372307246,117.5429,80.0,3.5686,4,0.0196,0.9804,1,1.0,1,0.010989,1,0.019608,1134.43,365.77,1.1393,2.3216,0.2088,1.0,0.5033,0.0,0.6813,0.2801,yes,yes,no,partial,no,PASS,,1408672432
SYN_radial_city_none_0442,600,synthetic,,radial_city,radial_city,1010,964,973640.0,960.0,913.01,876493.69,0.900223579310628,61,111,14462.97,0.00011400517645125509,130.297,80.0,3.6393,4,0.0164,0.9836,1,1.0,1,0.009009,1,0.016393,1294.43,471.54,1.1244,2.3217,0.2072,1.0,0.4913,0.0,0.6847,0.2747,yes,yes,no,partial,no,PASS,,3419928648
SYN_radial_city_none_0464,600,synthetic,,radial_city,radial_city,1170,1116,1305720.0,1120.0,1065.18,1193005.29,0.9136762045155162,71,131,18723.96,0.00010032778849983151,142.931,80.0,3.6901,4,0.0141,0.9859,1,1.0,1,0.007634,1,0.014085,1454.43,523.65,1.1466,2.3218,0.2061,1.0,0.4825,0.0,0.6947,0.2709,yes,yes,no,partial,no,PASS,,4129038082
SYN_radial_city_none_0500,600,synthetic,,radial_city,radial_city,1330,1268,1686440.0,1280.0,1217.35,1558211.0,0.9239646801546452,81,151,23479.38,8.953772443727615e-05,155.4926,80.0,3.7284,4,0.0123,0.9877,1,1.0,1,0.006623,1,0.012346,1614.43,577.33,1.1409,2.3218,0.2053,1.0,0.4756,0.0,0.6689,0.2682,yes,yes,no,partial,no,PASS,,1272984095
SYN_radial_city_none_0528,600,synthetic,,radial_city,radial_city,530,530,280900.0,480.0,480.0,230400.0,0.8202207191171236,37,61,4981.6,0.00021715913136347454,81.6655,80.0,3.2973,4,0.027,0.973,1,1.0,1,0.016393,1,0.027027,816.93,248.73,1.1661,4.1827,0.4098,1.0,0.5538,0.0,0.7049,0.3031,yes,yes,no,partial,no,PASS,,3402073675
SYN_radial_city_none_0546,600,synthetic,,radial_city,radial_city,690,690,476100.0,640.0,640.0,409600.0,0.8603234614576769,49,85,7929.33,0.00017853392144507457,93.2862,80.0,3.4694,4,0.0204,0.9796,1,1.0,1,0.011765,1,0.020408,976.93,343.88,1.1891,4.2587,0.3412,1.0,0.5257,0.0,0.6941,0.2881,yes,yes,no,partial,no,PASS,,1360086561
SYN_radial_city_none_0573,600,synthetic,,radial_city,radial_city,850,850,722500.0,800.0,800.0,640000.0,0.8858131487889274,61,109,11373.99,0.00015086505190311418,104.3485,80.0,3.5738,4,0.0164,0.9836,1,1.0,1,0.009174,1,0.016393,1136.93,331.5,1.1286,4.2699,0.3761,1.0,0.5075,0.0,0.7064,0.2797,yes,yes,no,partial,no,PASS,,215206221
SYN_radial_city_none_0600,800,synthetic,,radial_city,radial_city,1010,1010,1020100.0,960.0,960.0,921600.0,0.9034408391334183,73,133,15315.58,0.00013037937457112048,115.1548,80.0,3.6438,4,0.0137,0.9863,1,1.0,1,0.007519,1,0.013699,1296.93,509.51,1.1341,4.2617,0.3985,1.0,0.4947,0.0,0.7143,0.2744,yes,yes,no,partial,no,PASS,,817742492
SYN_radial_city_none_0624,800,synthetic,,radial_city,radial_city,1170,1170,1368900.0,1120.0,1120.0,1254400.0,0.9163561984074805,85,157,19754.11,0.00011469062751114033,125.8224,80.0,3.6941,4,0.0118,0.9882,1,1.0,1,0.006369,1,0.011765,1456.93,524.56,1.1443,4.266,0.3631,1.0,0.4853,0.0,0.7134,0.2707,yes,yes,no,partial,no,PASS,,3111952982
SYN_radial_city_none_0653,800,synthetic,,radial_city,radial_city,1330,1330,1768900.0,1280.0,1280.0,1638400.0,0.9262253377805416,97,181,24689.57,0.00010232347786760134,136.4065,80.0,3.732,4,0.0103,0.9897,1,1.0,1,0.005525,1,0.010309,1616.93,593.16,1.1246,4.2507,0.337,1.0,0.4781,0.0,0.7293,0.2679,yes,yes,no,partial,no,PASS,,492869973
SYN_radial_city_none_0676,800,synthetic,,radial_city,radial_city,530,518,274540.0,480.0,467.97,224623.39,0.8181809246011511,43,71,5310.68,0.0002586144095578058,74.7983,80.0,3.3023,4,0.0233,0.9767,1,1.0,1,0.014085,1,0.023256,818.45,252.83,1.1937,2.8065,0.4366,1.0,0.559,0.0,0.7887,0.3027,yes,yes,no,partial,no,PASS,,2248622147
SYN_radial_city_none_0702,800,synthetic,,radial_city,radial_city,690,674,465060.0,640.0,623.95,399330.47,0.8586644152582463,57,99,8424.47,0.00021287575796671398,85.0956,80.0,3.4737,4,0.0175,0.9825,1,1.0,1,0.010101,1,0.017544,978.45,351.21,1.1543,2.8069,0.4343,1.0,0.5294,0.0,0.7172,0.2878,yes,yes,no,partial,no,PASS,,3113881462
SYN_radial_city_none_0738,800,synthetic,,radial_city,radial_city,850,830,705500.0,800.0,779.94,623953.86,0.8844136980864636,71,127,12036.7,0.00018001417434443658,94.7772,80.0,3.5775,4,0.0141,0.9859,1,1.0,1,0.007874,1,0.014085,1138.45,378.89,1.1762,2.8071,0.4331,1.0,0.5104,0.0,0.7559,0.2795,yes,yes,no,partial,no,PASS,,2742383679
SYN_radial_city_none_0764,800,synthetic,,radial_city,radial_city,1010,986,995860.0,960.0,935.93,898493.56,0.9022287913562148,85,155,16147.38,0.00015564436768220432,104.1767,80.0,3.6471,4,0.0118,0.9882,1,1.0,1,0.006452,1,0.011765,1298.45,423.76,1.1333,2.8072,0.4323,1.0,0.4972,0.0,0.7548,0.2742,yes,yes,no,partial,no,PASS,,1713410662
SYN_radial_city_none_0790,800,synthetic,,radial_city,radial_city,1170,1142,1336140.0,1120.0,1091.92,1222949.57,0.9152855040938823,99,183,20756.51,0.0001369616956306974,113.4236,80.0,3.697,4,0.0101,0.9899,1,1.0,1,0.005464,1,0.010101,1458.45,505.16,1.1507,2.8072,0.4317,1.0,0.4874,0.0,0.7486,0.2705,yes,yes,no,partial,no,PASS,,2556092830
SYN_radial_city_none_0814,1000,synthetic,,radial_city,radial_city,1330,1298,1726340.0,1280.0,1247.91,1597321.89,0.9252649488744975,113,211,25864.09,0.00012222389564048796,122.5786,80.0,3.7345,4,0.0088,0.9912,1,1.0,1,0.004739,1,0.00885,1618.45,582.18,1.1822,2.8073,0.4313,1.0,0.4799,0.0,0.7204,0.2678,yes,yes,no,partial,no,PASS,,1469540275
SYN_radial_city_none_0839,1000,synthetic,,radial_city,radial_city,530,530,280900.0,480.0,480.0,230400.0,0.8202207191171236,49,81,5636.59,0.0002883588465646137,69.5875,80.0,3.3061,4,0.0204,0.9796,1,1.0,1,0.012346,1,0.020408,819.43,262.63,1.1951,4.0227,0.4074,1.0,0.563,0.0,0.8025,0.3023,yes,yes,no,partial,no,PASS,,255123522
SYN_radial_city_none_0861,1000,synthetic,,radial_city,radial_city,690,690,476100.0,640.0,640.0,409600.0,0.8603234614576769,65,113,8914.31,0.00023734509556815796,78.8877,80.0,3.4769,4,0.0154,0.9846,1,1.0,1,0.00885,1,0.015385,979.43,315.06,1.2005,4.0395,0.3982,1.0,0.5323,0.0,0.7168,0.2875,yes,yes,no,partial,no,PASS,,3476277694
SYN_radial_city_none_0892,1000,synthetic,,radial_city,radial_city,850,850,722500.0,800.0,800.0,640000.0,0.8858131487889274,81,145,12691.47,0.00020069204152249135,87.5274,80.0,3.5802,4,0.0123,0.9877,1,1.0,1,0.006897,1,0.012346,1139.43,365.94,1.123,4.0769,0.3931,1.0,0.5127,0.0,0.7586,0.2793,yes,yes,no,partial,no,PASS,,3167337464
SYN_radial_city_none_0923,1000,synthetic,,radial_city,radial_city,1010,1010,1020100.0,960.0,960.0,921600.0,0.9034408391334183,97,177,16968.06,0.000173512400745025,95.8647,80.0,3.6495,4,0.0103,0.9897,1,1.0,1,0.00565,1,0.010309,1299.43,426.95,1.1614,4.0758,0.3898,1.0,0.499,0.0,0.7627,0.274,yes,yes,no,partial,no,PASS,,3296255814
SYN_radial_city_none_0947,1000,synthetic,,radial_city,radial_city,1170,1170,1368900.0,1120.0,1120.0,1254400.0,0.9163561984074805,113,209,21744.07,0.00015267733216451165,104.0386,80.0,3.6991,4,0.0088,0.9912,1,1.0,1,0.004785,1,0.00885,1459.43,523.71,1.1234,4.0725,0.3876,1.0,0.489,0.0,0.7895,0.2703,yes,yes,no,partial,no,PASS,,3217959827
