scenario,base_scenario,traffic_profile,end_time,first_contact_time,last_contact_time,total_encounters,contact_time_per_min,ratio_contact_nodes,pct_nodes_ever_contacted,time_to_50pct_contact_nodes,time_to_80pct_contact_nodes,time_to_90pct_contact_nodes,first_contact_time_median,pair_coverage_final_pct,time_to_90pct_pair_coverage,useful_time_recommendation,useful_time_ratio,tail_time_ratio,classification,data_source,spatial_data_available
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,D3_Aftershock_ErraticMobility,TP05,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP06_OneToMany,D3_Aftershock_ErraticMobility,TP06,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP07_BurstWindow,D3_Aftershock_ErraticMobility,TP07,43200.0,0.1,43135.1,2594.0,3.6028,0.8015,100.0,521.3,973.0,1298.8,559.4,80.15,35383.8,43135.1,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP08_HubTarget,D3_Aftershock_ErraticMobility,TP08,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP09_Bimodal,D3_Aftershock_ErraticMobility,TP09,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP10_Storm,D3_Aftershock_ErraticMobility,TP10,43200.0,0.1,43193.4,2669.0,3.7069,0.8155,100.0,521.3,973.0,1298.8,559.4,81.55,33885.3,43193.4,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP11_ManyToOne,D3_Aftershock_ErraticMobility,TP11,43200.0,0.1,43184.5,2693.0,3.7403,0.8204,100.0,521.3,973.0,1298.8,559.4,82.04,34102.6,43184.5,0.9996,0.0004,sufficient_activity,ConnectivityONEReport,no
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,D3_Aftershock_ErraticMobility,TP12,43200.0,0.1,43189.7,2558.0,3.5528,0.8064,100.0,521.3,973.0,1298.8,559.4,80.64,34000.1,43189.7,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP01_Baseline,D4_MedicalTriage_TwoClasses,TP01,43200.0,0.1,43199.1,2416.0,3.3556,0.8351,100.0,434.1,874.6,1360.5,434.1,83.51,32820.8,43199.1,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP02_LowLoad,D4_MedicalTriage_TwoClasses,TP02,43200.0,0.1,43197.0,2380.0,3.3056,0.8359,100.0,434.1,874.6,1360.5,434.1,83.59,32933.6,43197.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP03_ManySmall,D4_MedicalTriage_TwoClasses,TP03,43200.0,0.1,43197.0,2380.0,3.3056,0.8359,100.0,434.1,874.6,1360.5,434.1,83.59,32933.6,43197.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP04_FewLarge,D4_MedicalTriage_TwoClasses,TP04,43200.0,0.1,43197.0,2380.0,3.3056,0.8359,100.0,434.1,874.6,1360.5,434.1,83.59,32933.6,43197.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,D4_MedicalTriage_TwoClasses,TP05,43200.0,0.1,43199.1,2416.0,3.3556,0.8351,100.0,434.1,874.6,1360.5,434.1,83.51,32820.8,43199.1,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP06_OneToMany,D4_MedicalTriage_TwoClasses,TP06,43200.0,0.1,43199.6,2405.0,3.3403,0.8408,100.0,434.1,874.6,1360.5,434.1,84.08,33193.7,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,D4_MedicalTriage_TwoClasses,TP07,43200.0,0.1,43196.4,2445.0,3.3958,0.8498,100.0,434.1,874.6,1360.5,434.1,84.98,32783.5,43196.4,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP08_HubTarget,D4_MedicalTriage_TwoClasses,TP08,43200.0,0.1,43199.6,2405.0,3.3403,0.8408,100.0,434.1,874.6,1360.5,434.1,84.08,33193.7,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP09_Bimodal,D4_MedicalTriage_TwoClasses,TP09,43200.0,0.1,43199.1,2416.0,3.3556,0.8351,100.0,434.1,874.6,1360.5,434.1,83.51,32820.8,43199.1,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP10_Storm,D4_MedicalTriage_TwoClasses,TP10,43200.0,0.1,43168.2,2398.0,3.3306,0.8286,100.0,434.1,874.6,1360.5,434.1,82.86,32726.7,43168.2,0.9993,0.0007,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,D4_MedicalTriage_TwoClasses,TP11,43200.0,0.1,43199.6,2405.0,3.3403,0.8408,100.0,434.1,874.6,1360.5,434.1,84.08,33193.7,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,D4_MedicalTriage_TwoClasses,TP12,43200.0,0.1,43197.0,2380.0,3.3056,0.8359,100.0,434.1,874.6,1360.5,434.1,83.59,32933.6,43197.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP01_Baseline,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP01,43200.0,0.1,43199.5,49561.0,68.8347,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43199.5,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP02_LowLoad,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP02,43200.0,0.1,43199.8,49468.0,68.7056,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43199.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP03_ManySmall,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP03,43200.0,0.1,43199.1,49859.0,69.2486,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43199.1,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP04_FewLarge,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP04,43200.0,0.1,43199.2,49856.0,69.2444,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43199.2,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP05_CriticalTTL,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP05,43200.0,0.1,43199.5,49561.0,68.8347,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43199.5,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP06_OneToMany,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP06,43200.0,0.1,43199.7,49646.0,68.9528,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,813.6,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP07_BurstWindow,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP07,43200.0,0.1,43200.0,49633.0,68.9347,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP08_HubTarget,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP08,43200.0,0.1,43199.7,49646.0,68.9528,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,813.6,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP09_Bimodal,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP09,43200.0,0.1,43200.0,49658.0,68.9694,0.1676,100.0,0.1,44.1,135.2,0.1,16.76,755.4,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP10_Storm,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP10,43200.0,0.1,43196.8,49684.0,69.0056,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,781.0,43196.8,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP11_ManyToOne,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP11,43200.0,0.1,43199.7,49646.0,68.9528,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,813.6,43199.7,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP12_GroupToGroup,D5_UAVMule_FastRoute_HelsinkiDisrupted,TP12,43200.0,0.1,43200.0,49410.0,68.625,0.1682,100.0,0.1,44.1,135.2,0.1,16.82,756.5,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP01_Baseline,D6_ShortTtlCritical_5to10min,TP01,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP02_LowLoad,D6_ShortTtlCritical_5to10min,TP02,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP03_ManySmall,D6_ShortTtlCritical_5to10min,TP03,14400.0,0.1,14397.6,3522.0,14.675,0.9113,100.0,52.1,231.1,412.0,57.25,91.13,10005.8,14397.6,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP04_FewLarge,D6_ShortTtlCritical_5to10min,TP04,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,D6_ShortTtlCritical_5to10min,TP05,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP06_OneToMany,D6_ShortTtlCritical_5to10min,TP06,14400.0,0.1,14398.0,3666.0,15.275,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,D6_ShortTtlCritical_5to10min,TP07,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP08_HubTarget,D6_ShortTtlCritical_5to10min,TP08,14400.0,0.1,14398.0,3666.0,15.275,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP09_Bimodal,D6_ShortTtlCritical_5to10min,TP09,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP10_Storm,D6_ShortTtlCritical_5to10min,TP10,14400.0,0.1,14391.0,3667.0,15.2792,0.9203,100.0,52.1,231.1,412.0,57.25,92.03,10312.7,14391.0,0.9994,0.0006,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,D6_ShortTtlCritical_5to10min,TP11,14400.0,0.1,14398.0,3666.0,15.275,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,D6_ShortTtlCritical_5to10min,TP12,14400.0,0.1,14398.0,3665.0,15.2708,0.9294,100.0,52.1,231.1,412.0,57.25,92.94,10473.9,14398.0,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP01_Baseline,D7_HighLoad_TrafficStorm,TP01,14400.0,0.1,14398.4,6397.0,26.6542,0.9342,100.0,43.8,156.4,308.9,45.3,93.42,10006.8,14398.4,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP02_LowLoad,D7_HighLoad_TrafficStorm,TP02,14400.0,0.1,14399.6,6367.0,26.5292,0.9226,100.0,43.8,156.4,308.9,45.3,92.26,9723.5,14399.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP03_ManySmall,D7_HighLoad_TrafficStorm,TP03,14400.0,0.1,14397.4,6444.0,26.85,0.928,100.0,43.8,156.4,308.9,45.3,92.8,9998.6,14397.4,0.9998,0.0002,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP04_FewLarge,D7_HighLoad_TrafficStorm,TP04,14400.0,0.1,14399.6,6367.0,26.5292,0.9226,100.0,43.8,156.4,308.9,45.3,92.26,9723.5,14399.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,D7_HighLoad_TrafficStorm,TP05,14400.0,0.1,14398.4,6397.0,26.6542,0.9342,100.0,43.8,156.4,308.9,45.3,93.42,10006.8,14398.4,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP06_OneToMany,D7_HighLoad_TrafficStorm,TP06,14400.0,0.1,14399.6,6471.0,26.9625,0.9321,100.0,43.8,156.4,308.9,45.3,93.21,10158.8,14399.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP07_BurstWindow,D7_HighLoad_TrafficStorm,TP07,14400.0,0.1,14399.6,6367.0,26.5292,0.9226,100.0,43.8,156.4,308.9,45.3,92.26,9723.5,14399.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP08_HubTarget,D7_HighLoad_TrafficStorm,TP08,14400.0,0.1,14399.6,6471.0,26.9625,0.9321,100.0,43.8,156.4,308.9,45.3,93.21,10158.8,14399.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP09_Bimodal,D7_HighLoad_TrafficStorm,TP09,14400.0,0.1,14399.4,6480.0,27.0,0.9333,100.0,43.8,156.4,308.9,45.3,93.33,9988.0,14399.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP10_Storm,D7_HighLoad_TrafficStorm,TP10,14400.0,0.1,14399.1,6441.0,26.8375,0.9404,100.0,43.8,156.4,308.9,45.3,94.04,10128.3,14399.1,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP11_ManyToOne,D7_HighLoad_TrafficStorm,TP11,14400.0,0.1,14399.6,6471.0,26.9625,0.9321,100.0,43.8,156.4,308.9,45.3,93.21,10158.8,14399.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,D7_HighLoad_TrafficStorm,TP12,14400.0,0.1,14399.4,6354.0,26.475,0.9246,100.0,43.8,156.4,308.9,45.3,92.46,9748.2,14399.4,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,D8_InfrastructureReturns_BackboneLinks,TP01,43200.0,0.1,43199.9,18822.0,26.1417,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,7697.5,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,D8_InfrastructureReturns_BackboneLinks,TP02,43200.0,0.1,43196.2,18896.0,26.2444,0.4934,100.0,54.7,98.6,145.2,55.400000000000006,49.34,8130.6,43196.2,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,D8_InfrastructureReturns_BackboneLinks,TP03,43200.0,0.1,43198.8,18780.0,26.0833,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,7773.1,43198.8,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,D8_InfrastructureReturns_BackboneLinks,TP04,43200.0,0.1,43200.0,18966.0,26.3417,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,8129.5,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,D8_InfrastructureReturns_BackboneLinks,TP05,43200.0,0.1,43199.9,18822.0,26.1417,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,7697.5,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,D8_InfrastructureReturns_BackboneLinks,TP06,43200.0,0.1,43200.0,18952.0,26.3222,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,8203.5,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,D8_InfrastructureReturns_BackboneLinks,TP07,43200.0,0.1,43199.1,18760.0,26.0556,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,8130.6,43199.1,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,D8_InfrastructureReturns_BackboneLinks,TP08,43200.0,0.1,43200.0,18952.0,26.3222,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,8203.5,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,D8_InfrastructureReturns_BackboneLinks,TP09,43200.0,0.1,43200.1,18814.0,26.1306,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,7738.7,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP10_Storm,D8_InfrastructureReturns_BackboneLinks,TP10,43200.0,0.1,43199.3,19408.0,26.9556,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,7880.0,43199.3,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,D8_InfrastructureReturns_BackboneLinks,TP11,43200.0,0.1,43200.0,18952.0,26.3222,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,8203.5,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,D8_InfrastructureReturns_BackboneLinks,TP12,43200.0,0.1,43196.6,18952.0,26.3222,0.4937,100.0,54.7,98.6,145.2,55.400000000000006,49.37,7642.5,43196.6,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP01_Baseline,D9_Critical_1minTTL,TP01,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP02_LowLoad,D9_Critical_1minTTL,TP02,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP03_ManySmall,D9_Critical_1minTTL,TP03,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP04_FewLarge,D9_Critical_1minTTL,TP04,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP05_CriticalTTL,D9_Critical_1minTTL,TP05,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP06_OneToMany,D9_Critical_1minTTL,TP06,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP07_BurstWindow,D9_Critical_1minTTL,TP07,43200.0,0.1,43179.2,1794.0,2.4917,0.8393,100.0,258.1,807.9,1143.7,259.85,83.93,30778.6,43179.2,0.9995,0.0005,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP08_HubTarget,D9_Critical_1minTTL,TP08,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP09_Bimodal,D9_Critical_1minTTL,TP09,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP10_Storm,D9_Critical_1minTTL,TP10,43200.0,0.1,43107.5,1772.0,2.4611,0.8277,100.0,258.1,807.9,1143.7,259.85,82.77,32562.2,43107.5,0.9979,0.0021,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP11_ManyToOne,D9_Critical_1minTTL,TP11,43200.0,0.1,43134.0,1870.0,2.5972,0.8647,100.0,258.1,807.9,1143.7,259.85,86.47,31142.1,43134.0,0.9985,0.0015,sufficient_activity,ConnectivityONEReport,no
D9_Critical_1minTTL__TP12_GroupToGroup,D9_Critical_1minTTL,TP12,43200.0,0.1,43186.5,1894.0,2.6306,0.8721,100.0,258.1,807.9,1143.7,259.85,87.21,32025.9,43186.5,0.9997,0.0003,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP01_Baseline,S1_StrongCommunities_SeparateClusters,TP01,43200.0,0.1,43200.1,111833.0,155.3236,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP02_LowLoad,S1_StrongCommunities_SeparateClusters,TP02,43200.0,0.1,43200.0,111247.0,154.5097,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP03_ManySmall,S1_StrongCommunities_SeparateClusters,TP03,43200.0,0.1,43200.0,110828.0,153.9278,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP04_FewLarge,S1_StrongCommunities_SeparateClusters,TP04,43200.0,0.1,43199.6,111949.0,155.4847,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP05_CriticalTTL,S1_StrongCommunities_SeparateClusters,TP05,43200.0,0.1,43200.1,111833.0,155.3236,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP06_OneToMany,S1_StrongCommunities_SeparateClusters,TP06,43200.0,0.1,43198.9,111248.0,154.5111,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43198.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP07_BurstWindow,S1_StrongCommunities_SeparateClusters,TP07,43200.0,0.1,43200.1,111878.0,155.3861,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP08_HubTarget,S1_StrongCommunities_SeparateClusters,TP08,43200.0,0.1,43198.9,111248.0,154.5111,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43198.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP09_Bimodal,S1_StrongCommunities_SeparateClusters,TP09,43200.0,0.1,43200.0,111170.0,154.4028,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43200.0,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP10_Storm,S1_StrongCommunities_SeparateClusters,TP10,43200.0,0.1,43199.9,111207.0,154.4542,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,548.0,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP11_ManyToOne,S1_StrongCommunities_SeparateClusters,TP11,43200.0,0.1,43198.9,111248.0,154.5111,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43198.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S1_StrongCommunities_SeparateClusters__TP12_GroupToGroup,S1_StrongCommunities_SeparateClusters,TP12,43200.0,0.1,43199.9,111970.0,155.5139,0.2442,100.0,0.1,0.1,0.1,0.1,24.42,554.0,43199.9,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP01_Baseline,S2_WeakCommunities_HighMixing,TP01,43200.0,0.1,43199.6,13234.0,18.3806,0.988,100.0,108.6,224.1,319.3,109.35,98.8,22595.3,43199.6,1.0,0.0,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP02_LowLoad,S2_WeakCommunities_HighMixing,TP02,43200.0,0.1,43197.5,13034.0,18.1028,0.9858,100.0,108.6,224.1,319.3,109.35,98.58,22999.0,43197.5,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
S2_WeakCommunities_HighMixing__TP03_ManySmall,S2_WeakCommunities_HighMixing,TP03,43200.0,0.1,43197.8,13155.0,18.2708,0.9902,100.0,108.6,224.1,319.3,109.35,99.02,22405.2,43197.8,0.9999,0.0001,sufficient_activity,ConnectivityONEReport,no
