scenario,time_bin_end,cells_new_in_bin,cumulative_unique_cells,coverage_pct
S2_WeakCommunities_HighMixing__TP10_Storm,3900.0,71,1824,72.96
S2_WeakCommunities_HighMixing__TP10_Storm,4200.0,49,1873,74.92
S2_WeakCommunities_HighMixing__TP10_Storm,4500.0,37,1910,76.4
S2_WeakCommunities_HighMixing__TP10_Storm,4800.0,39,1949,77.96
S2_WeakCommunities_HighMixing__TP10_Storm,5100.0,34,1983,79.32
S2_WeakCommunities_HighMixing__TP10_Storm,5400.0,41,2024,80.96
S2_WeakCommunities_HighMixing__TP10_Storm,5700.0,44,2068,82.72
S2_WeakCommunities_HighMixing__TP10_Storm,6000.0,26,2094,83.76
S2_WeakCommunities_HighMixing__TP10_Storm,6300.0,31,2125,85.0
S2_WeakCommunities_HighMixing__TP10_Storm,6600.0,17,2142,85.68
S2_WeakCommunities_HighMixing__TP10_Storm,6900.0,23,2165,86.6
S2_WeakCommunities_HighMixing__TP10_Storm,7200.0,16,2181,87.24
S2_WeakCommunities_HighMixing__TP10_Storm,7500.0,17,2198,87.92
S2_WeakCommunities_HighMixing__TP10_Storm,7800.0,15,2213,88.52
S2_WeakCommunities_HighMixing__TP10_Storm,8100.0,12,2225,89.0
S2_WeakCommunities_HighMixing__TP10_Storm,8400.0,19,2244,89.76
S2_WeakCommunities_HighMixing__TP10_Storm,8700.0,9,2253,90.12
S2_WeakCommunities_HighMixing__TP10_Storm,9000.0,6,2259,90.36
S2_WeakCommunities_HighMixing__TP10_Storm,9300.0,10,2269,90.76
S2_WeakCommunities_HighMixing__TP10_Storm,9600.0,7,2276,91.04
S2_WeakCommunities_HighMixing__TP10_Storm,9900.0,8,2284,91.36
S2_WeakCommunities_HighMixing__TP10_Storm,10200.0,9,2293,91.72
S2_WeakCommunities_HighMixing__TP10_Storm,10500.0,7,2300,92.0
S2_WeakCommunities_HighMixing__TP10_Storm,10800.0,12,2312,92.48
S2_WeakCommunities_HighMixing__TP10_Storm,11100.0,6,2318,92.72
S2_WeakCommunities_HighMixing__TP10_Storm,11400.0,8,2326,93.04
S2_WeakCommunities_HighMixing__TP10_Storm,11700.0,6,2332,93.28
S2_WeakCommunities_HighMixing__TP10_Storm,12000.0,4,2336,93.44
S2_WeakCommunities_HighMixing__TP10_Storm,12300.0,8,2344,93.76
S2_WeakCommunities_HighMixing__TP10_Storm,12600.0,8,2352,94.08
S2_WeakCommunities_HighMixing__TP10_Storm,12900.0,4,2356,94.24
S2_WeakCommunities_HighMixing__TP10_Storm,13200.0,8,2364,94.56
S2_WeakCommunities_HighMixing__TP10_Storm,13500.0,6,2370,94.8
S2_WeakCommunities_HighMixing__TP10_Storm,13800.0,3,2373,94.92
S2_WeakCommunities_HighMixing__TP10_Storm,14100.0,4,2377,95.08
S2_WeakCommunities_HighMixing__TP10_Storm,14400.0,7,2384,95.36
S2_WeakCommunities_HighMixing__TP10_Storm,14700.0,7,2391,95.64
S2_WeakCommunities_HighMixing__TP10_Storm,15000.0,4,2395,95.8
S2_WeakCommunities_HighMixing__TP10_Storm,15300.0,5,2400,96.0
S2_WeakCommunities_HighMixing__TP10_Storm,15600.0,0,2400,96.0
S2_WeakCommunities_HighMixing__TP10_Storm,15900.0,2,2402,96.08
S2_WeakCommunities_HighMixing__TP10_Storm,16200.0,0,2402,96.08
S2_WeakCommunities_HighMixing__TP10_Storm,16500.0,1,2403,96.12
S2_WeakCommunities_HighMixing__TP10_Storm,16800.0,5,2408,96.32
S2_WeakCommunities_HighMixing__TP10_Storm,17100.0,2,2410,96.4
S2_WeakCommunities_HighMixing__TP10_Storm,17400.0,2,2412,96.48
S2_WeakCommunities_HighMixing__TP10_Storm,17700.0,3,2415,96.6
S2_WeakCommunities_HighMixing__TP10_Storm,18000.0,3,2418,96.72
S2_WeakCommunities_HighMixing__TP10_Storm,18300.0,1,2419,96.76
S2_WeakCommunities_HighMixing__TP10_Storm,18600.0,2,2421,96.84
S2_WeakCommunities_HighMixing__TP10_Storm,18900.0,2,2423,96.92
S2_WeakCommunities_HighMixing__TP10_Storm,19200.0,2,2425,97.0
S2_WeakCommunities_HighMixing__TP10_Storm,19500.0,0,2425,97.0
S2_WeakCommunities_HighMixing__TP10_Storm,19800.0,2,2427,97.08
S2_WeakCommunities_HighMixing__TP10_Storm,20100.0,1,2428,97.12
S2_WeakCommunities_HighMixing__TP10_Storm,20400.0,1,2429,97.16
S2_WeakCommunities_HighMixing__TP10_Storm,20700.0,1,2430,97.2
S2_WeakCommunities_HighMixing__TP10_Storm,21000.0,2,2432,97.28
S2_WeakCommunities_HighMixing__TP10_Storm,21300.0,2,2434,97.36
S2_WeakCommunities_HighMixing__TP10_Storm,21600.0,1,2435,97.4
S2_WeakCommunities_HighMixing__TP10_Storm,21900.0,1,2436,97.44
S2_WeakCommunities_HighMixing__TP10_Storm,22200.0,0,2436,97.44
S2_WeakCommunities_HighMixing__TP10_Storm,22500.0,0,2436,97.44
S2_WeakCommunities_HighMixing__TP10_Storm,22800.0,3,2439,97.56
S2_WeakCommunities_HighMixing__TP10_Storm,23100.0,2,2441,97.64
S2_WeakCommunities_HighMixing__TP10_Storm,23400.0,1,2442,97.68
S2_WeakCommunities_HighMixing__TP10_Storm,23700.0,1,2443,97.72
S2_WeakCommunities_HighMixing__TP10_Storm,24000.0,1,2444,97.76
S2_WeakCommunities_HighMixing__TP10_Storm,24300.0,1,2445,97.8
S2_WeakCommunities_HighMixing__TP10_Storm,24600.0,0,2445,97.8
S2_WeakCommunities_HighMixing__TP10_Storm,24900.0,0,2445,97.8
S2_WeakCommunities_HighMixing__TP10_Storm,25200.0,0,2445,97.8
S2_WeakCommunities_HighMixing__TP10_Storm,25500.0,0,2445,97.8
S2_WeakCommunities_HighMixing__TP10_Storm,25800.0,1,2446,97.84
S2_WeakCommunities_HighMixing__TP10_Storm,26100.0,1,2447,97.88
S2_WeakCommunities_HighMixing__TP10_Storm,26400.0,0,2447,97.88
S2_WeakCommunities_HighMixing__TP10_Storm,26700.0,3,2450,98.0
S2_WeakCommunities_HighMixing__TP10_Storm,27000.0,1,2451,98.04
S2_WeakCommunities_HighMixing__TP10_Storm,27300.0,1,2452,98.08
S2_WeakCommunities_HighMixing__TP10_Storm,27600.0,3,2455,98.2
S2_WeakCommunities_HighMixing__TP10_Storm,27900.0,0,2455,98.2
S2_WeakCommunities_HighMixing__TP10_Storm,28200.0,0,2455,98.2
S2_WeakCommunities_HighMixing__TP10_Storm,28500.0,0,2455,98.2
S2_WeakCommunities_HighMixing__TP10_Storm,28800.0,0,2455,98.2
S2_WeakCommunities_HighMixing__TP10_Storm,29100.0,1,2456,98.24
S2_WeakCommunities_HighMixing__TP10_Storm,29400.0,0,2456,98.24
S2_WeakCommunities_HighMixing__TP10_Storm,29700.0,1,2457,98.28
S2_WeakCommunities_HighMixing__TP10_Storm,30000.0,0,2457,98.28
S2_WeakCommunities_HighMixing__TP10_Storm,30300.0,2,2459,98.36
S2_WeakCommunities_HighMixing__TP10_Storm,30600.0,2,2461,98.44
S2_WeakCommunities_HighMixing__TP10_Storm,30900.0,0,2461,98.44
S2_WeakCommunities_HighMixing__TP10_Storm,31200.0,0,2461,98.44
S2_WeakCommunities_HighMixing__TP10_Storm,31500.0,2,2463,98.52
S2_WeakCommunities_HighMixing__TP10_Storm,31800.0,0,2463,98.52
S2_WeakCommunities_HighMixing__TP10_Storm,32100.0,2,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,32400.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,32700.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,33000.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,33300.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,33600.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,33900.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,34200.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP10_Storm,34500.0,1,2466,98.64
S2_WeakCommunities_HighMixing__TP10_Storm,34800.0,0,2466,98.64
S2_WeakCommunities_HighMixing__TP10_Storm,35100.0,0,2466,98.64
S2_WeakCommunities_HighMixing__TP10_Storm,35400.0,0,2466,98.64
S2_WeakCommunities_HighMixing__TP10_Storm,35700.0,0,2466,98.64
S2_WeakCommunities_HighMixing__TP10_Storm,36000.0,1,2467,98.68
S2_WeakCommunities_HighMixing__TP10_Storm,36300.0,0,2467,98.68
S2_WeakCommunities_HighMixing__TP10_Storm,36600.0,0,2467,98.68
S2_WeakCommunities_HighMixing__TP10_Storm,36900.0,0,2467,98.68
S2_WeakCommunities_HighMixing__TP10_Storm,37200.0,2,2469,98.76
S2_WeakCommunities_HighMixing__TP10_Storm,37500.0,1,2470,98.8
S2_WeakCommunities_HighMixing__TP10_Storm,37800.0,1,2471,98.84
S2_WeakCommunities_HighMixing__TP10_Storm,38100.0,0,2471,98.84
S2_WeakCommunities_HighMixing__TP10_Storm,38400.0,1,2472,98.88
S2_WeakCommunities_HighMixing__TP10_Storm,38700.0,0,2472,98.88
S2_WeakCommunities_HighMixing__TP10_Storm,39000.0,1,2473,98.92
S2_WeakCommunities_HighMixing__TP10_Storm,39300.0,1,2474,98.96
S2_WeakCommunities_HighMixing__TP10_Storm,39600.0,0,2474,98.96
S2_WeakCommunities_HighMixing__TP10_Storm,39900.0,0,2474,98.96
S2_WeakCommunities_HighMixing__TP10_Storm,40200.0,0,2474,98.96
S2_WeakCommunities_HighMixing__TP10_Storm,40500.0,2,2476,99.04
S2_WeakCommunities_HighMixing__TP10_Storm,40800.0,1,2477,99.08
S2_WeakCommunities_HighMixing__TP10_Storm,41100.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP10_Storm,41400.0,1,2478,99.12
S2_WeakCommunities_HighMixing__TP10_Storm,41700.0,0,2478,99.12
S2_WeakCommunities_HighMixing__TP10_Storm,42000.0,0,2478,99.12
S2_WeakCommunities_HighMixing__TP10_Storm,42300.0,0,2478,99.12
S2_WeakCommunities_HighMixing__TP10_Storm,42600.0,0,2478,99.12
S2_WeakCommunities_HighMixing__TP10_Storm,42900.0,2,2480,99.2
S2_WeakCommunities_HighMixing__TP10_Storm,43200.0,0,2480,99.2
S2_WeakCommunities_HighMixing__TP10_Storm,43200.1,0,2480,99.2
S2_WeakCommunities_HighMixing__TP11_ManyToOne,300.0,337,337,13.48
S2_WeakCommunities_HighMixing__TP11_ManyToOne,600.0,246,583,23.32
S2_WeakCommunities_HighMixing__TP11_ManyToOne,900.0,226,809,32.36
S2_WeakCommunities_HighMixing__TP11_ManyToOne,1200.0,190,999,39.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,1500.0,138,1137,45.48
S2_WeakCommunities_HighMixing__TP11_ManyToOne,1800.0,144,1281,51.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,2100.0,113,1394,55.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,2400.0,79,1473,58.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,2700.0,78,1551,62.04
S2_WeakCommunities_HighMixing__TP11_ManyToOne,3000.0,67,1618,64.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,3300.0,70,1688,67.52
S2_WeakCommunities_HighMixing__TP11_ManyToOne,3600.0,65,1753,70.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,3900.0,71,1824,72.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,4200.0,49,1873,74.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,4500.0,37,1910,76.4
S2_WeakCommunities_HighMixing__TP11_ManyToOne,4800.0,39,1949,77.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,5100.0,34,1983,79.32
S2_WeakCommunities_HighMixing__TP11_ManyToOne,5400.0,41,2024,80.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,5700.0,44,2068,82.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,6000.0,26,2094,83.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,6300.0,31,2125,85.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,6600.0,17,2142,85.68
S2_WeakCommunities_HighMixing__TP11_ManyToOne,6900.0,23,2165,86.6
S2_WeakCommunities_HighMixing__TP11_ManyToOne,7200.0,16,2181,87.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,7500.0,17,2198,87.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,7800.0,15,2213,88.52
S2_WeakCommunities_HighMixing__TP11_ManyToOne,8100.0,12,2225,89.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,8400.0,19,2244,89.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,8700.0,9,2253,90.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,9000.0,7,2260,90.4
S2_WeakCommunities_HighMixing__TP11_ManyToOne,9300.0,12,2272,90.88
S2_WeakCommunities_HighMixing__TP11_ManyToOne,9600.0,5,2277,91.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,9900.0,2,2279,91.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,10200.0,9,2288,91.52
S2_WeakCommunities_HighMixing__TP11_ManyToOne,10500.0,9,2297,91.88
S2_WeakCommunities_HighMixing__TP11_ManyToOne,10800.0,9,2306,92.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,11100.0,9,2315,92.6
S2_WeakCommunities_HighMixing__TP11_ManyToOne,11400.0,10,2325,93.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,11700.0,9,2334,93.36
S2_WeakCommunities_HighMixing__TP11_ManyToOne,12000.0,4,2338,93.52
S2_WeakCommunities_HighMixing__TP11_ManyToOne,12300.0,1,2339,93.56
S2_WeakCommunities_HighMixing__TP11_ManyToOne,12600.0,5,2344,93.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,12900.0,3,2347,93.88
S2_WeakCommunities_HighMixing__TP11_ManyToOne,13200.0,1,2348,93.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,13500.0,0,2348,93.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,13800.0,2,2350,94.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,14100.0,8,2358,94.32
S2_WeakCommunities_HighMixing__TP11_ManyToOne,14400.0,6,2364,94.56
S2_WeakCommunities_HighMixing__TP11_ManyToOne,14700.0,3,2367,94.68
S2_WeakCommunities_HighMixing__TP11_ManyToOne,15000.0,9,2376,95.04
S2_WeakCommunities_HighMixing__TP11_ManyToOne,15300.0,3,2379,95.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,15600.0,5,2384,95.36
S2_WeakCommunities_HighMixing__TP11_ManyToOne,15900.0,7,2391,95.64
S2_WeakCommunities_HighMixing__TP11_ManyToOne,16200.0,3,2394,95.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,16500.0,0,2394,95.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,16800.0,1,2395,95.8
S2_WeakCommunities_HighMixing__TP11_ManyToOne,17100.0,4,2399,95.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,17400.0,1,2400,96.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,17700.0,1,2401,96.04
S2_WeakCommunities_HighMixing__TP11_ManyToOne,18000.0,1,2402,96.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,18300.0,2,2404,96.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,18600.0,1,2405,96.2
S2_WeakCommunities_HighMixing__TP11_ManyToOne,18900.0,1,2406,96.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,19200.0,6,2412,96.48
S2_WeakCommunities_HighMixing__TP11_ManyToOne,19500.0,7,2419,96.76
S2_WeakCommunities_HighMixing__TP11_ManyToOne,19800.0,8,2427,97.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,20100.0,1,2428,97.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,20400.0,1,2429,97.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,20700.0,2,2431,97.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,21000.0,0,2431,97.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,21300.0,2,2433,97.32
S2_WeakCommunities_HighMixing__TP11_ManyToOne,21600.0,3,2436,97.44
S2_WeakCommunities_HighMixing__TP11_ManyToOne,21900.0,0,2436,97.44
S2_WeakCommunities_HighMixing__TP11_ManyToOne,22200.0,0,2436,97.44
S2_WeakCommunities_HighMixing__TP11_ManyToOne,22500.0,1,2437,97.48
S2_WeakCommunities_HighMixing__TP11_ManyToOne,22800.0,3,2440,97.6
S2_WeakCommunities_HighMixing__TP11_ManyToOne,23100.0,5,2445,97.8
S2_WeakCommunities_HighMixing__TP11_ManyToOne,23400.0,3,2448,97.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,23700.0,0,2448,97.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,24000.0,0,2448,97.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,24300.0,0,2448,97.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,24600.0,1,2449,97.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,24900.0,0,2449,97.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,25200.0,1,2450,98.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,25500.0,0,2450,98.0
S2_WeakCommunities_HighMixing__TP11_ManyToOne,25800.0,1,2451,98.04
S2_WeakCommunities_HighMixing__TP11_ManyToOne,26100.0,1,2452,98.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,26400.0,0,2452,98.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,26700.0,1,2453,98.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,27000.0,0,2453,98.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,27300.0,0,2453,98.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,27600.0,0,2453,98.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,27900.0,1,2454,98.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,28200.0,0,2454,98.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,28500.0,1,2455,98.2
S2_WeakCommunities_HighMixing__TP11_ManyToOne,28800.0,0,2455,98.2
S2_WeakCommunities_HighMixing__TP11_ManyToOne,29100.0,0,2455,98.2
S2_WeakCommunities_HighMixing__TP11_ManyToOne,29400.0,2,2457,98.28
S2_WeakCommunities_HighMixing__TP11_ManyToOne,29700.0,2,2459,98.36
S2_WeakCommunities_HighMixing__TP11_ManyToOne,30000.0,1,2460,98.4
S2_WeakCommunities_HighMixing__TP11_ManyToOne,30300.0,0,2460,98.4
S2_WeakCommunities_HighMixing__TP11_ManyToOne,30600.0,0,2460,98.4
S2_WeakCommunities_HighMixing__TP11_ManyToOne,30900.0,0,2460,98.4
S2_WeakCommunities_HighMixing__TP11_ManyToOne,31200.0,1,2461,98.44
S2_WeakCommunities_HighMixing__TP11_ManyToOne,31500.0,3,2464,98.56
S2_WeakCommunities_HighMixing__TP11_ManyToOne,31800.0,0,2464,98.56
S2_WeakCommunities_HighMixing__TP11_ManyToOne,32100.0,1,2465,98.6
S2_WeakCommunities_HighMixing__TP11_ManyToOne,32400.0,0,2465,98.6
S2_WeakCommunities_HighMixing__TP11_ManyToOne,32700.0,2,2467,98.68
S2_WeakCommunities_HighMixing__TP11_ManyToOne,33000.0,0,2467,98.68
S2_WeakCommunities_HighMixing__TP11_ManyToOne,33300.0,1,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,33600.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,33900.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,34200.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,34500.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,34800.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,35100.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,35400.0,0,2468,98.72
S2_WeakCommunities_HighMixing__TP11_ManyToOne,35700.0,2,2470,98.8
S2_WeakCommunities_HighMixing__TP11_ManyToOne,36000.0,2,2472,98.88
S2_WeakCommunities_HighMixing__TP11_ManyToOne,36300.0,1,2473,98.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,36600.0,0,2473,98.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,36900.0,0,2473,98.92
S2_WeakCommunities_HighMixing__TP11_ManyToOne,37200.0,1,2474,98.96
S2_WeakCommunities_HighMixing__TP11_ManyToOne,37500.0,3,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,37800.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,38100.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,38400.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,38700.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,39000.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,39300.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,39600.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,39900.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,40200.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,40500.0,0,2477,99.08
S2_WeakCommunities_HighMixing__TP11_ManyToOne,40800.0,1,2478,99.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,41100.0,0,2478,99.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,41400.0,0,2478,99.12
S2_WeakCommunities_HighMixing__TP11_ManyToOne,41700.0,1,2479,99.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,42000.0,0,2479,99.16
S2_WeakCommunities_HighMixing__TP11_ManyToOne,42300.0,1,2480,99.2
S2_WeakCommunities_HighMixing__TP11_ManyToOne,42600.0,1,2481,99.24
S2_WeakCommunities_HighMixing__TP11_ManyToOne,42900.0,1,2482,99.28
S2_WeakCommunities_HighMixing__TP11_ManyToOne,43200.0,0,2482,99.28
S2_WeakCommunities_HighMixing__TP11_ManyToOne,43200.1,0,2482,99.28
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,300.0,337,337,13.48
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,600.0,246,583,23.32
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,900.0,226,809,32.36
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,1200.0,190,999,39.96
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,1500.0,138,1137,45.48
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,1800.0,144,1281,51.24
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,2100.0,113,1394,55.76
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,2400.0,79,1473,58.92
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,2700.0,78,1551,62.04
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,3000.0,67,1618,64.72
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,3300.0,70,1688,67.52
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,3600.0,65,1753,70.12
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,3900.0,71,1824,72.96
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,4200.0,49,1873,74.92
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,4500.0,37,1910,76.4
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,4800.0,39,1949,77.96
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,5100.0,34,1983,79.32
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,5400.0,41,2024,80.96
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,5700.0,44,2068,82.72
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,6000.0,26,2094,83.76
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,6300.0,31,2125,85.0
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,6600.0,17,2142,85.68
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,6900.0,23,2165,86.6
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,7200.0,16,2181,87.24
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,7500.0,17,2198,87.92
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,7800.0,15,2213,88.52
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,8100.0,12,2225,89.0
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,8400.0,19,2244,89.76
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,8700.0,9,2253,90.12
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,9000.0,6,2259,90.36
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,9300.0,10,2269,90.76
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,9600.0,7,2276,91.04
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,9900.0,8,2284,91.36
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,10200.0,9,2293,91.72
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,10500.0,7,2300,92.0
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,10800.0,12,2312,92.48
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,11100.0,6,2318,92.72
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,11400.0,8,2326,93.04
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,11700.0,6,2332,93.28
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,12000.0,4,2336,93.44
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,12300.0,8,2344,93.76
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,12600.0,8,2352,94.08
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,12900.0,4,2356,94.24
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,13200.0,8,2364,94.56
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,13500.0,6,2370,94.8
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,13800.0,3,2373,94.92
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,14100.0,4,2377,95.08
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,14400.0,7,2384,95.36
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,14700.0,7,2391,95.64
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,15000.0,4,2395,95.8
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,15300.0,3,2398,95.92
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,15600.0,0,2398,95.92
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,15900.0,4,2402,96.08
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,16200.0,0,2402,96.08
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,16500.0,0,2402,96.08
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,16800.0,4,2406,96.24
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,17100.0,4,2410,96.4
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,17400.0,5,2415,96.6
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,17700.0,1,2416,96.64
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,18000.0,0,2416,96.64
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,18300.0,3,2419,96.76
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,18600.0,1,2420,96.8
