scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C40201,C40201,0.9836428561869164
SV1_C96018,C96018,0.9256619352584745
SV1_C66709,C66709,0.931957730957817
SV1_C91203,C91203,0.8845099551420913
SV1_C43298,C43298,0.9684351884749867
SV1_C73251,C73251,0.9261079504379783
SV1_C60007,C60007,0.9356319776389479
SV1_C66025,C66025,0.981147002419117
SV1_C95478,C95478,0.9938873448654496
SV1_C69014,C69014,0.9393765832035047
SV1_C77510,C77510,0.921534236533192
SV1_C57691,C57691,0.8705736308274661
SV1_C72698,C72698,0.9419705725295107
SV1_C60090,C60090,0.8950845601149994
SV1_C94311,C94311,0.9185461628040468
SV1_C81697,C81697,0.9080230970830602
SV1_C54691,C54691,0.9006900313124361
SV1_C70828,C70828,0.8988768277126313
SV1_C34203,C34203,0.9418477367048463
SV1_C58300,C58300,0.9182777474824847
SV1_C18634,C18634,0.8698738038456849
SV1_C86515,C86515,0.8707419300858613
SV1_C45655,C45655,0.9942196516724302
SV1_C63031,C63031,0.9122609899936119
SV1_C22296,C22296,0.9287833918241353
SV1_C89426,C89426,0.9661254339169197
SV1_C25235,C25235,0.9823534192087737
SV1_C45684,C45684,0.9808731132425097
SV1_C06108,C06108,0.9157178871331386
SV1_C07244,C07244,0.9711268892348358
SV1_C08469,C08469,0.9753317576812296
SV1_C25833,C25833,0.9015594537663408
SV1_C54696,C54696,0.967620567737563
SV1_C17426,C17426,0.9254409988166759
SV1_C04916,C04916,0.900043859920799
SV1_C76237,C76237,0.9088932506268085
SV1_C66101,C66101,0.9563963791277854
SV1_C70294,C70294,0.9078517166720651
SV1_C55315,C55315,0.9464630900103882
SV1_C90712,C90712,0.9878888614625612
SV1_C51075,C51075,0.9973812618765225
SV1_C15014,C15014,0.9513421813518591
SV1_C73814,C73814,0.9820712826207445
SV1_C34208,C34208,0.9853922798644849
SV1_C18038,C18038,0.943548381304262
SV1_C80491,C80491,0.9631686910158263
SV1_C72080,C72080,0.9417330646385365
SV1_C28816,C28816,0.9284793863743341
SV1_C63717,C63717,0.9185275322405112
SV1_C97242,C97242,0.9012256777120554
SV1_C35503,C35503,0.9367538105517932
SV1_C54601,C54601,0.9015564006447601
SV1_C13250,C13250,0.9593694972823993
SV1_C02423,C02423,0.8578684349730684
SV1_C50514,C50514,0.9266835861278988
SV1_C82900,C82900,0.9115404778553903
SV1_C45705,C45705,0.9994989217984287
SV1_C59407,C59407,0.9385005799263894
SV1_C70885,C70885,0.8849746759212919
SV1_C39013,C39013,0.9898267226316986
SV1_C14403,C14403,0.8937392853086478
SV1_C77489,C77489,0.8892172321049889
SV1_C18624,C18624,0.9094183305150295
SV1_C00016,C00016,0.9375981446891517
SV1_C66642,C66642,0.8797548102913292
SV1_C73285,C73285,0.9319731802706411
SV1_C32495,C32495,0.9861220759013366
SV1_C93067,C93067,0.939545218004789
SV1_C16229,C16229,0.9261749672508852
SV1_C28820,C28820,0.9529794450425595
SV1_C73898,C73898,0.9549014931769668
SV1_C27026,C27026,0.907412801123468
SV1_C25304,C25304,0.9833565671919398
SV1_C43844,C43844,0.9426446840147488
SV1_C12119,C12119,0.9042087773801392
SV1_C10303,C10303,0.8802708693144611
SV1_C69632,C69632,0.9231781214945337
SV1_C62479,C62479,0.9555574111429684
SV1_C34294,C34294,0.9055978507289717
SV1_C06036,C06036,0.8991948408130018
SV1_C87697,C87697,0.9278107299980544
SV1_C51684,C51684,0.976650419141969
SV1_C53509,C53509,0.9896665169723631
SV1_C21602,C21602,0.9052504802506628
SV1_C33015,C33015,0.9257888297700464
SV1_C21623,C21623,0.8516310815854272
SV1_C46898,C46898,0.965040787885134
SV1_C73852,C73852,0.9802051398284339
SV1_C82218,C82218,0.8972791332618583
SV1_C93632,C93632,0.898312941979935
SV1_C82211,C82211,0.9189735867940492
SV1_C71486,C71486,0.8963262958073505
SV1_C31288,C31288,0.9807984807901885
SV1_C75112,C75112,0.961726331798445
SV1_C13290,C13290,0.8775434114667572
SV1_C97272,C97272,0.8883057469132165
SV1_C33620,C33620,0.912713360630813
SV1_C33675,C33675,0.8587087381759059
SV1_C13881,C13881,0.8617795991583359
SV1_C33016,C33016,0.9814324454208347
SV1_C09081,C09081,0.9977664928061807
SV1_C72019,C72019,0.8759371118897761
SV1_C18625,C18625,0.8928466539467409
SV1_C44410,C44410,0.9422477363118621
SV1_C77461,C77461,0.9493665469638755
SV1_C26418,C26418,0.9263498861763488
SV1_C45047,C45047,0.9322864939079145
SV1_C92401,C92401,0.9925450343480291
