scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C96372,C96372,0.9872764973344038
SV1_C94095,C94095,0.877615270124588
SV1_C49224,C49224,0.865536974706738
SV1_C26617,C26617,0.9318667092779406
SV1_C70652,C70652,0.8731084139937553
SV1_C19566,C19566,0.9152217028112776
SV1_C22524,C22524,0.9304976622249496
SV1_C82418,C82418,0.7455134739615992
SV1_C74920,C74920,0.7100868047924693
SV1_C03464,C03464,0.7548244080038299
SV1_C15794,C15794,0.7507715162199349
SV1_C74334,C74334,0.8201794063363144
SV1_C77387,C77387,0.8028605377850323
SV1_C62125,C62125,0.8676308394684908
SV1_C26420,C26420,0.8305689725637342
SV1_C47893,C47893,0.8303003574364713
SV1_C26431,C26431,0.7617521824984099
SV1_C52069,C52069,0.9529761237266683
SV1_C87032,C87032,0.8510184783366679
SV1_C50890,C50890,0.7512580419938857
SV1_C77820,C77820,0.8722285672683853
SV1_C30259,C30259,0.8096353761704376
SV1_C87344,C87344,0.8500956773843412
SV1_C05903,C05903,0.724511021958967
SV1_C31191,C31191,0.8449943124088739
SV1_C45687,C45687,0.839816338461062
SV1_C02596,C02596,0.7270301328051175
SV1_C60327,C60327,0.7185787831253907
SV1_C24926,C24926,0.8780280010123196
SV1_C46751,C46751,0.8027019532167605
SV1_C49943,C49943,0.8933238464683296
SV1_C29956,C29956,0.7637992901043779
SV1_C66527,C66527,0.7246575711485839
SV1_C34163,C34163,0.7505607629337165
SV1_C84860,C84860,0.938264698306156
SV1_C93093,C93093,0.9404612670956073
SV1_C23378,C23378,0.7318808629312671
SV1_C19046,C19046,0.7348047034157097
SV1_C98722,C98722,0.9790127428442238
SV1_C13596,C13596,0.7904148215557761
SV1_C92244,C92244,0.8897020951670954
SV1_C50541,C50541,0.9235184699256251
SV1_C46743,C46743,0.8261442064118226
SV1_C76611,C76611,0.7967661627563414
SV1_C80833,C80833,0.8535308669012646
SV1_C57469,C57469,0.8969538733409727
SV1_C03697,C03697,0.783191023837723
SV1_C49910,C49910,0.8245197800831963
SV1_C82177,C82177,0.8874161768178753
SV1_C23133,C23133,0.824790625775437
SV1_C34183,C34183,0.856866230462039
SV1_C77172,C77172,0.8684457659449208
SV1_C51035,C51035,0.7994215703878599
SV1_C98313,C98313,0.891473820800818
SV1_C94337,C94337,0.9402586534101295
SV1_C00805,C00805,0.7051586247609617
SV1_C96994,C96994,0.9542403698386583
SV1_C73631,C73631,0.9418028860110919
SV1_C09736,C09736,0.8225073086606944
SV1_C08440,C08440,0.8750920525848794
SV1_C90858,C90858,0.942196884576789
